episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,start,end,lap time
1,-70.1694072148019,0.8640000000000002,0.1572348843999051,0.8761723304019887,True,2018-06-12T16:50:01.080089-07:00,2018-06-12T16:50:14.208857-07:00,5.625
2,-70.1694072148019,0.8640000000000002,0.1572348843999051,0.8761723304019887,True,2018-06-12T16:50:01.080089-07:00,2018-06-12T16:50:14.208857-07:00,5.625
3,-70.43953937300103,1.5480000000000007,0.8959805951376865,1.091558777863336,True,2018-06-12T16:50:14.271785-07:00,2018-06-12T16:50:31.358896-07:00,8.75
4,-70.43953937300103,1.5480000000000007,0.8959805951376865,1.091558777863336,True,2018-06-12T16:50:14.271785-07:00,2018-06-12T16:50:31.358896-07:00,8.75
5,-69.67706370984425,1.1400000000000001,0.40837684729295726,0.40868686255128667,True,2018-06-12T16:50:31.424112-07:00,2018-06-12T16:50:37.681901-07:00,3.5
6,-69.67706370984425,1.1400000000000001,0.40837684729295726,0.40868686255128667,True,2018-06-12T16:50:31.424112-07:00,2018-06-12T16:50:37.681901-07:00,3.5
7,-70.33500330735308,0.108,0.0,0.4430033073530826,True,2018-06-12T16:50:37.801612-07:00,2018-06-12T16:50:44.448264-07:00,3.375
8,-70.33500330735308,0.108,0.0,0.4430033073530826,True,2018-06-12T16:50:37.801612-07:00,2018-06-12T16:50:44.448264-07:00,3.375
9,-70.68996589709994,0.768,0.0,1.4579658970999363,True,2018-06-12T16:50:44.516826-07:00,2018-06-12T16:50:58.656082-07:00,7.375
10,-70.68996589709994,0.768,0.0,1.4579658970999363,True,2018-06-12T16:50:44.516826-07:00,2018-06-12T16:50:58.656082-07:00,7.375
11,-72.59439567328891,1.4800000000000006,2.573588348027716,1.500807325261202,True,2018-06-12T16:50:58.779843-07:00,2018-06-12T16:51:26.625504-07:00,14.1875
12,-72.59439567328891,1.4800000000000006,2.573588348027716,1.500807325261202,True,2018-06-12T16:50:58.779843-07:00,2018-06-12T16:51:26.625504-07:00,14.1875
13,-70.41351226152992,-0.06000000000000003,0.030947542243410953,0.3225647192864985,True,2018-06-12T16:51:26.758078-07:00,2018-06-12T16:51:30.059570-07:00,1.8125
14,-70.41351226152992,-0.06000000000000003,0.030947542243410953,0.3225647192864985,True,2018-06-12T16:51:26.758078-07:00,2018-06-12T16:51:30.059570-07:00,1.8125
15,-73.19932881026955,2.5200000000000014,4.6662868093080325,1.053042000961524,True,2018-06-12T16:51:30.200735-07:00,2018-06-12T16:51:47.602355-07:00,9.3125
16,-73.19932881026955,2.5200000000000014,4.6662868093080325,1.053042000961524,True,2018-06-12T16:51:30.200735-07:00,2018-06-12T16:51:47.602355-07:00,9.3125
17,-70.35491062595777,-1.734723475976807e-18,0.18753596468976935,0.16737466126799594,True,2018-06-12T16:51:47.662304-07:00,2018-06-12T16:51:50.995270-07:00,1.8125
18,-70.35491062595777,-1.734723475976807e-18,0.18753596468976935,0.16737466126799594,True,2018-06-12T16:51:47.662304-07:00,2018-06-12T16:51:50.995270-07:00,1.8125
19,-70.32376200234164,0.05999999999999999,0.0,0.3837620023416422,True,2018-06-12T16:51:51.149730-07:00,2018-06-12T16:51:54.786467-07:00,1.875
20,-70.32376200234164,0.05999999999999999,0.0,0.3837620023416422,True,2018-06-12T16:51:51.149730-07:00,2018-06-12T16:51:54.786467-07:00,1.875
21,-74.92315691531492,2.280000000000001,5.837675698525508,1.3654812167894113,True,2018-06-12T16:51:54.934817-07:00,2018-06-12T16:52:13.648566-07:00,9.5
22,-74.92315691531492,2.280000000000001,5.837675698525508,1.3654812167894113,True,2018-06-12T16:51:54.934817-07:00,2018-06-12T16:52:13.648566-07:00,9.5
23,-70.7041927069684,-0.08400000000000002,0.10104538698692295,0.5191473199814766,False,2018-06-12T16:52:13.708567-07:00,2018-06-12T16:52:16.607517-07:00,1.5
24,-70.04736288361005,0.228,0.0,0.2753628836100445,True,2018-06-12T16:52:16.702681-07:00,2018-06-12T16:52:21.329563-07:00,2.4375
25,-70.04736288361005,0.228,0.0,0.2753628836100445,True,2018-06-12T16:52:16.702681-07:00,2018-06-12T16:52:21.329563-07:00,2.4375
26,-70.15157237397823,1.02,0.0,1.1715723739782238,True,2018-06-12T16:52:21.398864-07:00,2018-06-12T16:52:35.387443-07:00,7.5625
27,-70.15157237397823,1.02,0.0,1.1715723739782238,True,2018-06-12T16:52:21.398864-07:00,2018-06-12T16:52:35.387443-07:00,7.5625

median score,-70.35491062595777
avg score,-71.01267240013892
std,1.4643705144785095
high score,-69.67706370984425
low score,-74.92315691531492
env,Deepdrive-v0
args,"--agent, bootstrapped_ppo2, --experiment, bootstrap, --train, --net-path=/home/a/mnet2_tf/fast/2018-05-22__03-04-53PM/model.ckpt-45466, --sync"
git commit,@698d9d8
git diff,2018-06-12__04-49-43PM.diff
experiment name,n/a
os,linux
gpus,GeForce GTX 980
