episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,wrong way,start,end,lap time
44,-3.5199999999999996,6.48,0.0,0.0,True,False,2018-06-17T10:59:04.475998-07:00,2018-06-17T10:59:11.661399-07:00,4.375
45,-10.048,-0.04800000000000007,0.0,0.0,True,False,2018-06-17T10:59:11.846387-07:00,2018-06-17T10:59:16.775296-07:00,3.125
46,-10.48,-0.48000000000000015,0.0,0.0,True,False,2018-06-17T10:59:16.859686-07:00,2018-06-17T10:59:23.024456-07:00,3.4375
47,-9.244,0.756,0.0,0.0,True,False,2018-06-17T10:59:23.116669-07:00,2018-06-17T10:59:29.534931-07:00,3.6875
48,-10.744,-0.744,0.0,0.0,False,True,2018-06-17T10:59:29.619483-07:00,2018-06-17T10:59:31.720007-07:00,1.25
49,-10.059999999999999,-0.06000000000000001,0.0,0.0,True,False,2018-06-17T10:59:31.813971-07:00,2018-06-17T10:59:33.219033-07:00,0.75
50,-7.936,2.064,0.0,0.0,True,False,2018-06-17T10:59:33.324049-07:00,2018-06-17T10:59:42.672678-07:00,6.0
51,-10.348,-0.3480000000000001,0.0,0.0,True,False,2018-06-17T10:59:42.756809-07:00,2018-06-17T10:59:45.968295-07:00,1.8125
52,-5.9799999999999995,4.0200000000000005,0.0,0.0,True,False,2018-06-17T10:59:46.149155-07:00,2018-06-17T10:59:55.630859-07:00,5.4375
53,-9.387999999999998,0.6120000000000005,0.0,0.0,True,True,2018-06-17T10:59:55.713677-07:00,2018-06-17T11:00:06.795307-07:00,6.25
54,-7.216,2.784,0.0,0.0,True,False,2018-06-17T11:00:06.889441-07:00,2018-06-17T11:00:14.368674-07:00,4.1875
55,-7.936,2.064,0.0,0.0,False,True,2018-06-17T11:00:14.539671-07:00,2018-06-17T11:00:23.716556-07:00,5.625
56,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:00:23.811186-07:00,2018-06-17T11:00:24.311291-07:00,0.3125
57,-11.62,-1.62,0.0,0.0,False,True,2018-06-17T11:00:24.415271-07:00,2018-06-17T11:00:27.239615-07:00,1.5625
58,-9.976,0.024000000000000004,0.0,0.0,True,False,2018-06-17T11:00:27.344400-07:00,2018-06-17T11:00:28.055337-07:00,0.375
59,-9.46,0.54,0.0,0.0,False,True,2018-06-17T11:00:28.149734-07:00,2018-06-17T11:00:34.044665-07:00,3.4375
60,-10.264,-0.264,0.0,0.0,True,False,2018-06-17T11:00:34.199520-07:00,2018-06-17T11:00:34.855788-07:00,0.375
61,-4.131999999999998,5.868000000000001,0.0,0.0,True,False,2018-06-17T11:00:34.944365-07:00,2018-06-17T11:00:48.863672-07:00,8.625
62,-5.595999999999998,4.404000000000001,0.0,0.0,True,False,2018-06-17T11:00:48.958173-07:00,2018-06-17T11:01:03.935835-07:00,8.5
63,-1.2399999999999949,8.760000000000005,0.0,0.0,True,False,2018-06-17T11:01:04.109561-07:00,2018-06-17T11:01:24.367741-07:00,12.3125
64,-14.908000000000001,-4.908,0.0,0.0,False,True,2018-06-17T11:01:24.525451-07:00,2018-06-17T11:01:30.308594-07:00,3.375
65,-10.0,0,0.0,0.0,True,False,2018-06-17T11:01:30.464550-07:00,2018-06-17T11:01:30.651620-07:00,0.125
66,-0.40799999999999415,9.592000000000006,0.0,0.0,True,False,2018-06-17T11:01:30.736380-07:00,2018-06-17T11:01:38.659007-07:00,4.6875
67,-4.6960000000000015,5.3039999999999985,0.0,0.0,True,False,2018-06-17T11:01:38.810810-07:00,2018-06-17T11:01:46.558576-07:00,4.625
68,-2.716000000000001,7.283999999999999,0.0,0.0,True,False,2018-06-17T11:01:46.733521-07:00,2018-06-17T11:03:26.567117-07:00,14.3125
69,-8.98,1.02,0.0,0.0,True,False,2018-06-17T11:03:26.740665-07:00,2018-06-17T11:03:31.901896-07:00,3.0
70,-1.243999999999998,8.756000000000002,0.0,0.0,True,False,2018-06-17T11:03:31.985896-07:00,2018-06-17T11:03:39.444463-07:00,4.4375
71,-12.628,-2.6280000000000006,0.0,0.0,True,True,2018-06-17T11:03:39.607332-07:00,2018-06-17T11:03:42.885276-07:00,2.25
72,-9.988,0.01199999999999994,0.0,0.0,True,False,2018-06-17T11:03:42.969476-07:00,2018-06-17T11:03:48.605036-07:00,3.25
73,-10.504,-0.5040000000000001,0.0,0.0,False,True,2018-06-17T11:03:48.788320-07:00,2018-06-17T11:03:52.005367-07:00,1.8125
74,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:03:52.110107-07:00,2018-06-17T11:03:52.620124-07:00,0.3125
75,-10.084,-0.08399999999999996,0.0,0.0,True,False,2018-06-17T11:03:52.714076-07:00,2018-06-17T11:03:59.003561-07:00,3.6875
76,-6.747999999999999,3.2520000000000002,0.0,0.0,True,False,2018-06-17T11:03:59.167260-07:00,2018-06-17T11:04:09.752383-07:00,5.375
77,-9.7,0.29999999999999993,0.0,0.0,True,False,2018-06-17T11:04:09.856781-07:00,2018-06-17T11:04:17.976618-07:00,4.75
78,-11.139999999999999,-1.1400000000000001,0.0,0.0,True,False,2018-06-17T11:04:18.061218-07:00,2018-06-17T11:04:21.772814-07:00,2.1875
79,-9.436,0.5640000000000001,0.0,0.0,True,False,2018-06-17T11:04:21.853145-07:00,2018-06-17T11:04:31.063802-07:00,4.625
