episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,wrong way,start,end,lap time
72,-339.67857127577116,6.372000000000002,336.0505712757711,0.0,True,False,2018-06-17T17:34:25.993753-07:00,2018-06-17T17:34:38.637844-07:00,6.75
73,-13.127212849206888,0.936,4.063212849206888,0.0,True,False,2018-06-17T17:34:38.748400-07:00,2018-06-17T17:34:44.150497-07:00,3.1875
74,-10.12,-0.12000000000000002,0.0,0.0,True,False,2018-06-17T17:34:44.245469-07:00,2018-06-17T17:34:47.541529-07:00,2.0
75,-8.932,1.068,0.0,0.0,False,True,2018-06-17T17:34:47.688789-07:00,2018-06-17T17:34:59.819179-07:00,6.875
76,-9.0,1,0.0,0.0,True,False,2018-06-17T17:34:59.991150-07:00,2018-06-17T17:35:00.077581-07:00,0.0625
77,-11.704,-1.7040000000000006,0.0,0.0,True,False,2018-06-17T17:35:00.152212-07:00,2018-06-17T17:35:03.937503-07:00,2.125
78,-8.920000000000002,1.0799999999999994,0.0,0.0,True,False,2018-06-17T17:35:04.028123-07:00,2018-06-17T17:35:12.993909-07:00,5.25
79,-11.332,-1.332,0.0,0.0,True,False,2018-06-17T17:35:13.078952-07:00,2018-06-17T17:35:16.989839-07:00,2.0
80,-10.18,-0.18000000000000005,0.0,0.0,True,False,2018-06-17T17:35:17.085070-07:00,2018-06-17T17:35:20.604415-07:00,1.8125
81,-7.6080000000000005,2.392,0.0,0.0,True,False,2018-06-17T17:35:20.699555-07:00,2018-06-17T17:35:28.536839-07:00,4.625
82,-12.088,-2.0880000000000005,0.0,0.0,False,True,2018-06-17T17:35:28.716985-07:00,2018-06-17T17:35:31.894555-07:00,1.9375
83,-10.0,0,0.0,0.0,True,False,2018-06-17T17:35:31.989426-07:00,2018-06-17T17:35:32.164411-07:00,0.1875
84,-74.79302608820342,1.643999999999999,66.43702608820341,0.0,True,False,2018-06-17T17:35:32.321658-07:00,2018-06-17T17:35:41.347862-07:00,5.3125
85,10.016000000000005,20.016000000000005,0.0,0.0,True,False,2018-06-17T17:35:41.442687-07:00,2018-06-17T17:36:08.338964-07:00,16.0
86,-137.5290925494899,13.404,140.9330925494899,0.0,True,False,2018-06-17T17:36:08.443578-07:00,2018-06-17T17:36:20.403908-07:00,7.3125
87,-9.556000000000001,0.4440000000000001,0.0,0.0,True,False,2018-06-17T17:36:20.488456-07:00,2018-06-17T17:36:32.596699-07:00,6.875
88,-8.8,1.2,0.0,0.0,True,False,2018-06-17T17:36:32.777479-07:00,2018-06-17T17:36:39.609357-07:00,4.0
89,-14.520000000000001,-4.520000000000001,0.0,0.0,False,True,2018-06-17T17:36:39.684114-07:00,2018-06-17T17:36:42.991112-07:00,1.875
90,-10.024,-0.024000000000000004,0.0,0.0,True,False,2018-06-17T17:36:43.096371-07:00,2018-06-17T17:36:43.625315-07:00,0.3125
91,-10.936,-0.936,0.0,0.0,True,False,2018-06-17T17:36:43.720660-07:00,2018-06-17T17:36:50.184879-07:00,3.8125
92,-8.668000000000001,1.332,0.0,0.0,True,False,2018-06-17T17:36:50.364941-07:00,2018-06-17T17:36:57.510504-07:00,4.25
93,-13.024000000000001,-3.0240000000000005,0.0,0.0,False,True,2018-06-17T17:36:57.684099-07:00,2018-06-17T17:37:00.593136-07:00,1.625
94,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:37:00.683835-07:00,2018-06-17T17:37:01.439731-07:00,0.4375
95,-10.24,-0.24000000000000007,0.0,0.0,True,False,2018-06-17T17:37:01.630152-07:00,2018-06-17T17:37:04.917579-07:00,1.9375
96,-11.656,-1.6560000000000004,0.0,0.0,True,False,2018-06-17T17:37:05.012835-07:00,2018-06-17T17:37:11.844368-07:00,3.8125
97,-10.144,-0.14400000000000002,0.0,0.0,True,False,2018-06-17T17:37:11.939204-07:00,2018-06-17T17:37:15.098435-07:00,1.75
98,-10.787999999999998,-0.7880000000000001,0.0,0.0,True,False,2018-06-17T17:37:15.331584-07:00,2018-06-17T17:37:18.887980-07:00,2.125
99,-6.771999999999999,3.2280000000000006,0.0,0.0,False,True,2018-06-17T17:37:18.985929-07:00,2018-06-17T17:37:26.546973-07:00,4.1875
100,-10.024,-0.024000000000000004,0.0,0.0,True,False,2018-06-17T17:37:26.657647-07:00,2018-06-17T17:37:27.190043-07:00,0.3125
101,5.035999999999996,15.035999999999996,0.0,0.0,True,False,2018-06-17T17:37:27.291878-07:00,2018-06-17T17:38:01.092271-07:00,18.9375
102,-10.155999999999999,-0.156,0.0,0.0,True,False,2018-06-17T17:38:01.207488-07:00,2018-06-17T17:38:04.704390-07:00,1.875
103,-9.856,0.14399999999999993,0.0,0.0,True,False,2018-06-17T17:38:04.902505-07:00,2018-06-17T17:38:08.492827-07:00,2.0625
104,-9.988,0.011999999999999986,0.0,0.0,True,False,2018-06-17T17:38:08.687272-07:00,2018-06-17T17:38:11.920202-07:00,1.75
105,-10.552,-0.552,0.0,0.0,True,False,2018-06-17T17:38:12.119730-07:00,2018-06-17T17:38:15.794452-07:00,1.9375
106,-14.72,-4.72,0.0,0.0,True,True,2018-06-17T17:38:15.904973-07:00,2018-06-17T17:38:19.761835-07:00,2.0625
107,-14.66,-4.66,0.0,0.0,False,True,2018-06-17T17:38:19.942697-07:00,2018-06-17T17:38:22.958631-07:00,1.625
108,-10.024,-0.024000000000000004,0.0,0.0,True,False,2018-06-17T17:38:23.053434-07:00,2018-06-17T17:38:23.613455-07:00,0.3125
109,-11.692,-1.692,0.0,0.0,False,True,2018-06-17T17:38:23.717876-07:00,2018-06-17T17:38:25.867885-07:00,1.1875
110,-171.34934174563242,4.228000000000001,165.5773417456324,0.0,True,False,2018-06-17T17:38:25.954041-07:00,2018-06-17T17:38:33.287314-07:00,4.125
111,-6.6701483322758355,7.727990625057225,4.398138957333053,0.0,True,False,2018-06-17T17:38:33.382437-07:00,2018-06-17T17:38:50.080790-07:00,9.5
112,-10.132,-0.132,0.0,0.0,True,False,2018-06-17T17:38:50.166639-07:00,2018-06-17T17:38:53.361534-07:00,1.75
113,-22.60530065970834,5.868,18.473300659708343,0.0,False,True,2018-06-17T17:38:53.466728-07:00,2018-06-17T17:39:05.764626-07:00,7.0625
114,-10.0,0,0.0,0.0,True,False,2018-06-17T17:39:05.879852-07:00,2018-06-17T17:39:06.096955-07:00,0.125
115,-11.332,-1.332,0.0,0.0,False,True,2018-06-17T17:39:06.181936-07:00,2018-06-17T17:39:08.371973-07:00,1.25
116,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:39:08.467041-07:00,2018-06-17T17:39:09.328316-07:00,0.5
117,-12.932,-2.9320000000000004,0.0,0.0,False,True,2018-06-17T17:39:09.433427-07:00,2018-06-17T17:39:12.335887-07:00,1.6875
118,-11.392,-1.3920000000000003,0.0,0.0,False,True,2018-06-17T17:39:12.493808-07:00,2018-06-17T17:39:15.359267-07:00,1.6875
119,-9.988,0.012000000000000002,0.0,0.0,True,False,2018-06-17T17:39:15.523775-07:00,2018-06-17T17:39:16.455557-07:00,0.5625
120,-10.948,-0.9480000000000002,0.0,0.0,True,False,2018-06-17T17:39:16.540625-07:00,2018-06-17T17:39:20.897485-07:00,2.625
121,-3.5199999999999987,6.480000000000001,0.0,0.0,True,False,2018-06-17T17:39:21.051059-07:00,2018-06-17T17:39:38.143693-07:00,9.125
122,-8.308,1.692,0.0,0.0,True,False,2018-06-17T17:39:38.335256-07:00,2018-06-17T17:39:44.897988-07:00,3.75
123,-13.3,-3.3000000000000007,0.0,0.0,False,True,2018-06-17T17:39:45.059437-07:00,2018-06-17T17:39:55.062501-07:00,5.8125
124,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:39:55.227028-07:00,2018-06-17T17:39:55.579502-07:00,0.25
125,-6.016,3.984,0.0,0.0,True,False,2018-06-17T17:39:55.760752-07:00,2018-06-17T17:40:14.575200-07:00,9.1875
126,-11.932,-1.932,0.0,0.0,True,False,2018-06-17T17:40:14.679094-07:00,2018-06-17T17:40:20.290870-07:00,3.25
127,-7.288,2.712,0.0,0.0,True,False,2018-06-17T17:40:20.448242-07:00,2018-06-17T17:40:29.087155-07:00,4.9375
128,-7.6240000000000006,2.376,0.0,0.0,True,False,2018-06-17T17:40:29.168163-07:00,2018-06-17T17:40:35.619778-07:00,3.8125
129,-9.543999999999999,0.45599999999999996,0.0,0.0,True,False,2018-06-17T17:40:35.735160-07:00,2018-06-17T17:40:49.522343-07:00,7.875
130,-9.316,0.6839999999999999,0.0,0.0,True,False,2018-06-17T17:40:49.627628-07:00,2018-06-17T17:40:52.863090-07:00,1.75
131,-9.915999999999999,0.08399999999999996,0.0,0.0,True,False,2018-06-17T17:40:53.050227-07:00,2018-06-17T17:40:56.157120-07:00,1.6875
132,-122.03493568495375,4.368000000000002,116.40293568495375,0.0,True,False,2018-06-17T17:40:56.251549-07:00,2018-06-17T17:41:03.411089-07:00,4.0
133,-10.516,-0.5160000000000001,0.0,0.0,True,False,2018-06-17T17:41:03.570174-07:00,2018-06-17T17:41:07.039443-07:00,1.875
134,-9.628,0.3720000000000002,0.0,0.0,True,False,2018-06-17T17:41:07.133712-07:00,2018-06-17T17:41:14.639263-07:00,4.0625
135,-65.55959255737112,30.232000000000003,85.79159255737112,0.0,True,False,2018-06-17T17:41:14.824374-07:00,2018-06-17T17:41:25.179023-07:00,5.9375
136,-5.248,4.752,0.0,0.0,True,False,2018-06-17T17:41:25.335183-07:00,2018-06-17T17:41:33.476021-07:00,4.625
137,-9.904,0.09600000000000002,0.0,0.0,False,True,2018-06-17T17:41:33.571119-07:00,2018-06-17T17:41:35.861554-07:00,1.1875
138,-10.804,-0.804,0.0,0.0,True,False,2018-06-17T17:41:35.976882-07:00,2018-06-17T17:41:39.640517-07:00,2.125
139,-11.128,-1.1280000000000001,0.0,0.0,False,True,2018-06-17T17:41:39.747607-07:00,2018-06-17T17:41:43.127651-07:00,1.9375
140,-10.516,-0.5160000000000001,0.0,0.0,True,False,2018-06-17T17:41:43.295653-07:00,2018-06-17T17:41:49.066019-07:00,3.1875
141,-9.916,0.0839999999999997,0.0,0.0,True,False,2018-06-17T17:41:49.235292-07:00,2018-06-17T17:41:58.442010-07:00,4.625
142,-8.620000000000001,1.38,0.0,0.0,True,False,2018-06-17T17:41:58.547439-07:00,2018-06-17T17:42:08.948666-07:00,6.0625
143,-9.196,0.8039999999999999,0.0,0.0,True,False,2018-06-17T17:42:09.128845-07:00,2018-06-17T17:42:14.316159-07:00,3.125
144,-6.819999999999999,3.180000000000001,0.0,0.0,True,False,2018-06-17T17:42:14.485671-07:00,2018-06-17T17:42:22.644007-07:00,4.8125
145,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:42:22.800899-07:00,2018-06-17T17:42:25.909939-07:00,1.75
146,-7.888,2.1120000000000005,0.0,0.0,True,False,2018-06-17T17:42:26.102752-07:00,2018-06-17T17:42:33.123713-07:00,4.25
147,-10.66,-0.66,0.0,0.0,True,False,2018-06-17T17:42:33.292337-07:00,2018-06-17T17:42:36.429737-07:00,2.0
148,-12.748,-2.7480000000000007,0.0,0.0,True,True,2018-06-17T17:42:36.524283-07:00,2018-06-17T17:42:40.345089-07:00,1.875
149,-9.34,0.66,0.0,0.0,True,False,2018-06-17T17:42:40.449863-07:00,2018-06-17T17:42:48.509362-07:00,4.5
150,-10.072000000000001,-0.07200000000000001,0.0,0.0,True,False,2018-06-17T17:42:48.685038-07:00,2018-06-17T17:42:52.062734-07:00,1.9375
151,-10.012,-0.012000000000000044,0.0,0.0,True,False,2018-06-17T17:42:52.167942-07:00,2018-06-17T17:42:55.817588-07:00,1.9375
152,-8.155999999999999,1.844000000000001,0.0,0.0,True,False,2018-06-17T17:42:55.912812-07:00,2018-06-17T17:43:06.301432-07:00,5.875
153,-13.0,-3.0000000000000004,0.0,0.0,False,True,2018-06-17T17:43:06.453633-07:00,2018-06-17T17:43:09.570061-07:00,1.8125
154,-10.024,-0.024000000000000004,0.0,0.0,True,False,2018-06-17T17:43:09.664980-07:00,2018-06-17T17:43:10.204244-07:00,0.3125
155,-11.008,-1.008,0.0,0.0,True,False,2018-06-17T17:43:10.298483-07:00,2018-06-17T17:43:13.285084-07:00,1.75
156,-153.14830315799733,6.756000000000002,149.90430315799733,0.0,True,False,2018-06-17T17:43:13.371023-07:00,2018-06-17T17:43:21.800308-07:00,4.8125
157,-12.872748709298218,0.27599999999999997,3.1487487092982196,0.0,True,False,2018-06-17T17:43:21.967041-07:00,2018-06-17T17:43:30.177447-07:00,4.375
158,-74.70695903641692,7.524000000000004,72.23095903641689,0.0,False,True,2018-06-17T17:43:30.272597-07:00,2018-06-17T17:43:40.486538-07:00,5.9375
159,-12.436,-2.436000000000001,0.0,0.0,False,True,2018-06-17T17:43:40.571337-07:00,2018-06-17T17:43:43.607044-07:00,1.8125
160,-6.34,3.6600000000000006,0.0,0.0,True,False,2018-06-17T17:43:43.762585-07:00,2018-06-17T17:43:58.545543-07:00,8.875
161,-207.61908383597975,5.244000000000001,202.86308383597975,0.0,True,False,2018-06-17T17:43:58.738560-07:00,2018-06-17T17:44:06.807436-07:00,4.5
162,-17.803238805657312,-2.3040000000000003,5.499238805657311,0.0,True,False,2018-06-17T17:44:06.902454-07:00,2018-06-17T17:44:10.129452-07:00,1.9375
163,-10.18,-0.18000000000000005,0.0,0.0,True,False,2018-06-17T17:44:10.214436-07:00,2018-06-17T17:44:15.898270-07:00,3.5
164,-12.751999999999999,-2.7520000000000007,0.0,0.0,False,True,2018-06-17T17:44:15.981539-07:00,2018-06-17T17:44:27.147406-07:00,6.375
165,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:44:27.268134-07:00,2018-06-17T17:44:28.210361-07:00,0.5625
166,-9.712,0.2880000000000003,0.0,0.0,True,False,2018-06-17T17:44:28.315392-07:00,2018-06-17T17:44:36.948829-07:00,5.0625
167,-9.652,0.3480000000000001,0.0,0.0,True,False,2018-06-17T17:44:37.054084-07:00,2018-06-17T17:44:41.429346-07:00,2.6875
168,-10.732,-0.7320000000000001,0.0,0.0,True,False,2018-06-17T17:44:41.594856-07:00,2018-06-17T17:44:45.204576-07:00,1.9375
169,-9.232,0.7680000000000005,0.0,0.0,True,False,2018-06-17T17:44:45.299670-07:00,2018-06-17T17:44:53.867073-07:00,5.1875
170,-11.98,-1.9800000000000004,0.0,0.0,False,True,2018-06-17T17:44:53.960481-07:00,2018-06-17T17:44:57.347536-07:00,1.875
171,-10.0,0,0.0,0.0,True,False,2018-06-17T17:44:57.462505-07:00,2018-06-17T17:44:57.665012-07:00,0.1875
172,-9.832,0.16799999999999982,0.0,0.0,True,False,2018-06-17T17:44:57.845106-07:00,2018-06-17T17:45:05.443853-07:00,4.625
173,-87.33003668274108,2.0960000000000005,79.42603668274107,0.0,True,False,2018-06-17T17:45:05.597000-07:00,2018-06-17T17:45:11.813101-07:00,3.5625
174,-9.369865582438432,3.3000000000000003,2.669865582438433,0.0,True,False,2018-06-17T17:45:11.990175-07:00,2018-06-17T17:45:21.867150-07:00,5.5625
175,-10.48,-0.4800000000000001,0.0,0.0,False,True,2018-06-17T17:45:21.976981-07:00,2018-06-17T17:45:24.350859-07:00,1.3125
176,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:45:24.441185-07:00,2018-06-17T17:45:25.296633-07:00,0.5625
177,-9.928,0.07199999999999991,0.0,0.0,True,False,2018-06-17T17:45:25.462114-07:00,2018-06-17T17:45:28.880624-07:00,1.8125
178,-6.487999999999999,3.5120000000000013,0.0,0.0,True,False,2018-06-17T17:45:29.046201-07:00,2018-06-17T17:45:36.380656-07:00,4.125
179,-9.472,0.528,0.0,0.0,True,False,2018-06-17T17:45:36.466029-07:00,2018-06-17T17:45:42.209425-07:00,3.125
180,-10.668,-0.668,0.0,0.0,True,False,2018-06-17T17:45:42.314767-07:00,2018-06-17T17:45:46.159502-07:00,2.125
181,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:45:46.262161-07:00,2018-06-17T17:45:49.489106-07:00,1.75
182,-11.416,-1.4160000000000004,0.0,0.0,True,False,2018-06-17T17:45:49.584153-07:00,2018-06-17T17:45:53.356751-07:00,2.125
183,-10.611999999999998,-0.6120000000000001,0.0,0.0,True,False,2018-06-17T17:45:53.459528-07:00,2018-06-17T17:45:56.727080-07:00,1.9375
184,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:45:56.816822-07:00,2018-06-17T17:46:01.408345-07:00,2.625
185,-11.500000091552735,-1.5000000915527345,0.0,0.0,True,False,2018-06-17T17:46:01.503564-07:00,2018-06-17T17:46:11.555983-07:00,5.75
186,-11.48,-1.4800000000000002,0.0,0.0,False,True,2018-06-17T17:46:11.731300-07:00,2018-06-17T17:46:14.731927-07:00,1.6875
187,-10.0,0.0,0.0,0.0,True,False,2018-06-17T17:46:14.823106-07:00,2018-06-17T17:46:15.502773-07:00,0.375
