episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,start,end,lap time
1,-9.724,0.276,0.0,0.0,True,2018-06-12T22:20:07.734188-07:00,2018-06-12T22:20:11.873389-07:00,1.8125
2,-9.120000000000001,0.8799999999999999,0.0,0.0,True,2018-06-12T22:20:11.968621-07:00,2018-06-12T22:20:16.494211-07:00,2.4375
3,-5.079999999999997,4.920000000000003,0.0,0.0,True,2018-06-12T22:20:16.589320-07:00,2018-06-12T22:20:42.356681-07:00,14.0
4,-10.0,3.469446951953614e-18,0.0,0.0,True,2018-06-12T22:20:42.461851-07:00,2018-06-12T22:20:45.583464-07:00,1.75
5,-9.436,0.564,0.0,0.0,True,2018-06-12T22:20:45.784101-07:00,2018-06-12T22:20:49.071120-07:00,1.8125
6,-10.036,-0.03600000000000013,0.0,0.0,True,2018-06-12T22:20:49.277639-07:00,2018-06-12T22:20:55.353618-07:00,3.3125
7,-10.048,-0.04800000000000003,0.0,0.0,False,2018-06-12T22:20:55.448750-07:00,2018-06-12T22:21:02.565512-07:00,3.8125
8,-10.0,0.0,0.0,0.0,True,2018-06-12T22:21:02.686535-07:00,2018-06-12T22:21:02.774296-07:00,0.0625
9,-4.540000000000002,5.459999999999997,0.0,0.0,True,2018-06-12T22:21:02.857157-07:00,2018-06-12T22:21:21.029199-07:00,9.8125
10,-9.904,0.096,0.0,0.0,True,2018-06-12T22:21:21.114218-07:00,2018-06-12T22:21:27.062254-07:00,3.375
11,-9.66,0.3400000000000001,0.0,0.0,True,2018-06-12T22:21:27.226344-07:00,2018-06-12T22:21:30.588878-07:00,1.9375
12,-6.843999999999998,3.156000000000002,0.0,0.0,True,2018-06-12T22:21:30.709579-07:00,2018-06-12T22:21:50.365734-07:00,10.9375
13,-10.108,-0.10800000000000003,0.0,0.0,True,2018-06-12T22:21:50.470923-07:00,2018-06-12T22:21:53.873844-07:00,1.9375
14,-9.964,0.03599999999999998,0.0,0.0,True,2018-06-12T22:21:54.064740-07:00,2018-06-12T22:21:58.771628-07:00,2.4375
15,-7.311999999999999,2.688000000000001,0.0,0.0,True,2018-06-12T22:21:58.856725-07:00,2018-06-12T22:22:15.425953-07:00,8.8125
16,-10.084,-0.08400000000000002,0.0,0.0,False,2018-06-12T22:22:15.520726-07:00,2018-06-12T22:22:18.344742-07:00,1.5
17,-6.435999999999999,3.564000000000001,0.0,0.0,True,2018-06-12T22:22:18.459992-07:00,2018-06-12T22:22:33.454323-07:00,8.5
18,-8.344,1.6560000000000008,0.0,0.0,True,2018-06-12T22:22:33.652251-07:00,2018-06-12T22:22:41.857407-07:00,4.6875
19,-9.388,0.6120000000000002,0.0,0.0,True,2018-06-12T22:22:41.947915-07:00,2018-06-12T22:22:48.296260-07:00,3.5
20,-6.351999999999997,3.648000000000002,0.0,0.0,True,2018-06-12T22:22:48.411436-07:00,2018-06-12T22:23:01.343740-07:00,7.5
21,-10.168,-0.16800000000000004,0.0,0.0,False,2018-06-12T22:23:01.448627-07:00,2018-06-12T22:23:09.016950-07:00,3.875
22,-9.856,0.14400000000000004,0.0,0.0,True,2018-06-12T22:23:09.110301-07:00,2018-06-12T22:23:10.021955-07:00,0.5
23,-8.812,1.1880000000000002,0.0,0.0,True,2018-06-12T22:23:10.117049-07:00,2018-06-12T22:23:24.619495-07:00,8.0
24,-10.0,-1.734723475976807e-18,0.0,0.0,True,2018-06-12T22:23:24.714469-07:00,2018-06-12T22:23:28.041488-07:00,1.8125
25,-9.592,0.40800000000000014,0.0,0.0,True,2018-06-12T22:23:28.136593-07:00,2018-06-12T22:23:34.203431-07:00,3.5625
26,-8.463999999999999,1.5360000000000007,0.0,0.0,True,2018-06-12T22:23:34.287665-07:00,2018-06-12T22:23:49.907207-07:00,8.6875
27,-9.34,0.6600000000000001,0.0,0.0,True,2018-06-12T22:23:50.002247-07:00,2018-06-12T22:23:56.368975-07:00,3.75
28,-6.2559999999999985,3.744000000000001,0.0,0.0,True,2018-06-12T22:23:56.556550-07:00,2018-06-12T22:24:07.082551-07:00,6.1875
29,-8.5,1.5000000000000007,0.0,0.0,True,2018-06-12T22:24:07.167683-07:00,2018-06-12T22:24:17.553552-07:00,6.25
30,-8.272,1.7280000000000006,0.0,0.0,True,2018-06-12T22:24:17.638661-07:00,2018-06-12T22:24:28.043948-07:00,5.875
31,-8.128,1.8720000000000006,0.0,0.0,True,2018-06-12T22:24:28.249569-07:00,2018-06-12T22:24:38.564005-07:00,5.9375
32,-6.591999999999999,3.408,0.0,0.0,True,2018-06-12T22:24:38.648915-07:00,2018-06-12T22:24:50.896488-07:00,7.0
33,-10.072,-0.07200000000000001,0.0,0.0,True,2018-06-12T22:24:51.001720-07:00,2018-06-12T22:24:54.349338-07:00,1.8125
34,-8.572,1.4280000000000004,0.0,0.0,True,2018-06-12T22:24:54.444347-07:00,2018-06-12T22:25:06.569915-07:00,6.8125
35,-7.552,2.448000000000001,0.0,0.0,True,2018-06-12T22:25:06.776617-07:00,2018-06-12T22:25:18.711665-07:00,6.8125
36,-6.963999999999999,3.0360000000000005,0.0,0.0,True,2018-06-12T22:25:18.806781-07:00,2018-06-12T22:25:28.044156-07:00,5.1875
37,-7.983999999999998,2.0160000000000005,0.0,0.0,True,2018-06-12T22:25:28.139253-07:00,2018-06-12T22:25:40.708919-07:00,7.125
38,-8.704,1.2960000000000003,0.0,0.0,True,2018-06-12T22:25:40.803617-07:00,2018-06-12T22:25:52.164817-07:00,6.375
39,-6.339999999999999,3.660000000000001,0.0,0.0,True,2018-06-12T22:25:52.269948-07:00,2018-06-12T22:26:00.387478-07:00,4.75
40,-6.411999999999999,3.5880000000000014,0.0,0.0,True,2018-06-12T22:26:00.575137-07:00,2018-06-12T22:26:10.104140-07:00,5.25
41,-6.3519999999999985,3.648000000000002,0.0,0.0,True,2018-06-12T22:26:10.219294-07:00,2018-06-12T22:26:20.832826-07:00,6.0
42,-6.196,3.8040000000000007,0.0,0.0,True,2018-06-12T22:26:21.011591-07:00,2018-06-12T22:26:30.750891-07:00,5.3125
43,-9.088,0.9120000000000001,0.0,0.0,False,2018-06-12T22:26:30.986884-07:00,2018-06-12T22:26:39.349348-07:00,4.625
44,-9.0,1,0.0,0.0,True,2018-06-12T22:26:39.442957-07:00,2018-06-12T22:26:39.539189-07:00,0.0625
45,-8.932,1.0680000000000003,0.0,0.0,True,2018-06-12T22:26:39.624297-07:00,2018-06-12T22:26:48.327098-07:00,4.9375
46,-9.664000000000001,0.336,0.0,0.0,True,2018-06-12T22:26:48.422245-07:00,2018-06-12T22:26:53.451461-07:00,3.0
47,-9.459999999999999,0.5400000000000001,0.0,0.0,True,2018-06-12T22:26:53.546643-07:00,2018-06-12T22:27:00.528943-07:00,3.75
48,-8.092,1.9080000000000004,0.0,0.0,True,2018-06-12T22:27:00.633860-07:00,2018-06-12T22:27:11.108042-07:00,5.8125
49,-7.503999999999998,2.496000000000001,0.0,0.0,True,2018-06-12T22:27:11.314488-07:00,2018-06-12T22:27:19.827348-07:00,4.8125
50,-8.931999999999999,1.0680000000000005,0.0,0.0,False,2018-06-12T22:27:19.932054-07:00,2018-06-12T22:27:33.834266-07:00,7.9375
51,-7.84,2.16,0.0,0.0,True,2018-06-12T22:27:33.935289-07:00,2018-06-12T22:27:42.740007-07:00,5.0
52,-6.855999999999999,3.144000000000001,0.0,0.0,True,2018-06-12T22:27:42.845161-07:00,2018-06-12T22:28:06.218435-07:00,12.8125
53,-6.879999999999999,3.1200000000000006,0.0,0.0,True,2018-06-12T22:28:06.431268-07:00,2018-06-12T22:28:14.339773-07:00,4.5
54,-3.256000000000002,6.743999999999998,0.0,0.0,True,2018-06-12T22:28:14.424778-07:00,2018-06-12T22:28:32.187878-07:00,10.5625
55,-7.9959999999999996,2.0040000000000004,0.0,0.0,False,2018-06-12T22:28:32.355045-07:00,2018-06-12T22:28:40.505357-07:00,4.625
56,-10.0,-1.734723475976807e-17,0.0,0.0,True,2018-06-12T22:28:40.594320-07:00,2018-06-12T22:28:41.280750-07:00,0.4375
57,-1.5399999999999938,8.460000000000006,0.0,0.0,True,2018-06-12T22:28:41.375331-07:00,2018-06-12T22:28:50.402586-07:00,5.125
58,-7.023999999999999,2.976,0.0,0.0,True,2018-06-12T22:28:50.505756-07:00,2018-06-12T22:28:59.802768-07:00,5.1875
59,-7.071999999999999,2.928000000000001,0.0,0.0,True,2018-06-12T22:28:59.908073-07:00,2018-06-12T22:29:09.819507-07:00,5.3125
60,-4.575999999999999,5.424000000000001,0.0,0.0,True,2018-06-12T22:29:09.914647-07:00,2018-06-12T22:29:22.545263-07:00,6.9375
61,-1.5359999999999996,8.464,0.0,0.0,True,2018-06-12T22:29:22.640212-07:00,2018-06-12T22:29:30.768031-07:00,4.625
62,-5.595999999999998,4.404000000000002,0.0,0.0,True,2018-06-12T22:29:30.935669-07:00,2018-06-12T22:29:41.469088-07:00,5.8125
63,-3.411999999999999,6.588000000000002,0.0,0.0,True,2018-06-12T22:29:41.657196-07:00,2018-06-12T22:29:50.838972-07:00,5.1875
64,-5.5680000000000005,4.4319999999999995,0.0,0.0,True,2018-06-12T22:29:51.019701-07:00,2018-06-12T22:29:57.860763-07:00,3.8125
65,-7.299999999999999,2.700000000000001,0.0,0.0,True,2018-06-12T22:29:57.955984-07:00,2018-06-12T22:30:07.176488-07:00,5.0625
66,1.7199999999999989,11.719999999999999,0.0,0.0,True,2018-06-12T22:30:07.268610-07:00,2018-06-12T22:30:16.093427-07:00,4.8125
67,-7.263999999999999,2.7360000000000015,0.0,0.0,True,2018-06-12T22:30:16.180802-07:00,2018-06-12T22:30:27.711045-07:00,6.5625
68,-6.231999999999999,3.7680000000000007,0.0,0.0,True,2018-06-12T22:30:27.806229-07:00,2018-06-12T22:30:37.371124-07:00,5.5
69,-4.4799999999999995,5.520000000000001,0.0,0.0,True,2018-06-12T22:30:37.561581-07:00,2018-06-12T22:30:45.898696-07:00,5.0
70,-4.120000000000002,5.879999999999999,0.0,0.0,True,2018-06-12T22:30:46.078523-07:00,2018-06-12T22:31:00.449509-07:00,8.3125
71,-4.371999999999998,5.628000000000002,0.0,0.0,True,2018-06-12T22:31:00.635245-07:00,2018-06-12T22:31:09.721648-07:00,5.0
72,-9.796,0.20400000000000043,0.0,0.0,False,2018-06-12T22:31:09.816011-07:00,2018-06-12T22:31:27.014515-07:00,9.5
73,-10.0,0.0,0.0,0.0,True,2018-06-12T22:31:27.119847-07:00,2018-06-12T22:31:27.784065-07:00,0.4375
74,-5.535999999999998,4.464000000000001,0.0,0.0,False,2018-06-12T22:31:27.975441-07:00,2018-06-12T22:31:39.044629-07:00,6.25
75,-10.0,0.0,0.0,0.0,True,2018-06-12T22:31:39.150118-07:00,2018-06-12T22:31:39.689274-07:00,0.3125
76,-0.7839999999999971,9.216000000000003,0.0,0.0,True,2018-06-12T22:31:39.784220-07:00,2018-06-12T22:31:58.445636-07:00,10.4375
77,-9.879999999999999,0.12000000000000006,0.0,0.0,True,2018-06-12T22:31:58.659434-07:00,2018-06-12T22:32:05.340034-07:00,3.6875
78,-8.368,1.6320000000000006,0.0,0.0,True,2018-06-12T22:32:05.434168-07:00,2018-06-12T22:32:12.334168-07:00,3.875
79,-8.932,1.0680000000000005,0.0,0.0,False,2018-06-12T22:32:12.500987-07:00,2018-06-12T22:32:26.775703-07:00,8.0625
80,-9.0,1,0.0,0.0,True,2018-06-12T22:32:26.977318-07:00,2018-06-12T22:32:27.095420-07:00,0.0625
81,-7.4799999999999995,2.5200000000000005,0.0,0.0,True,2018-06-12T22:32:27.182284-07:00,2018-06-12T22:32:41.741824-07:00,7.25
82,-5.271999999999999,4.7280000000000015,0.0,0.0,True,2018-06-12T22:32:41.866567-07:00,2018-06-12T22:33:04.373947-07:00,12.1875
83,-5.848,4.152,0.0,0.0,True,2018-06-12T22:33:04.560582-07:00,2018-06-12T22:33:14.111386-07:00,5.3125
84,2.4320000000000004,12.432,0.0,0.0,True,2018-06-12T22:33:14.216317-07:00,2018-06-12T22:33:27.043542-07:00,7.0625
85,-0.23199999999999932,9.768,0.0,0.0,True,2018-06-12T22:33:27.204316-07:00,2018-06-12T22:33:37.317669-07:00,5.625
86,-2.8359999999999985,7.164000000000001,0.0,0.0,True,2018-06-12T22:33:37.553731-07:00,2018-06-12T22:33:48.754680-07:00,6.0
87,-6.699999999999999,3.300000000000001,0.0,0.0,True,2018-06-12T22:33:48.849396-07:00,2018-06-12T22:34:01.552025-07:00,7.0625
88,-6.303999999999998,3.6960000000000024,0.0,0.0,True,2018-06-12T22:34:01.646145-07:00,2018-06-12T22:34:18.137373-07:00,9.0
89,-7.371999999999998,2.6280000000000014,0.0,0.0,True,2018-06-12T22:34:18.242266-07:00,2018-06-12T22:34:34.161163-07:00,8.8125
90,-5.751999999999999,4.248,0.0,0.0,True,2018-06-12T22:34:34.266251-07:00,2018-06-12T22:34:46.162771-07:00,6.5
91,-8.62,1.3800000000000003,0.0,0.0,True,2018-06-12T22:34:46.257648-07:00,2018-06-12T22:34:58.269349-07:00,6.4375
92,-8.776,1.2240000000000004,0.0,0.0,True,2018-06-12T22:34:58.390066-07:00,2018-06-12T22:35:06.752654-07:00,4.5625
93,-8.632,1.3680000000000005,0.0,0.0,True,2018-06-12T22:35:06.848632-07:00,2018-06-12T22:35:16.911598-07:00,5.5
94,-9.328,0.6720000000000004,0.0,0.0,True,2018-06-12T22:35:17.106900-07:00,2018-06-12T22:35:30.037754-07:00,7.25
