episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,start,end,lap time
1,-9.540000000000001,0.45999999999999985,0.0,0.0,True,2018-06-12T23:40:10.930910-07:00,2018-06-12T23:40:19.120661-07:00,4.125
2,-3.887999999999998,6.112000000000001,0.0,0.0,True,2018-06-12T23:40:19.234420-07:00,2018-06-12T23:40:46.231479-07:00,14.875
3,-10.108,-0.10800000000000001,0.0,0.0,False,2018-06-12T23:40:46.440603-07:00,2018-06-12T23:40:49.426430-07:00,1.625
4,-9.892,0.108,0.0,0.0,True,2018-06-12T23:40:49.521358-07:00,2018-06-12T23:40:49.849117-07:00,0.25
5,-9.844,0.156,0.0,0.0,False,2018-06-12T23:40:50.044907-07:00,2018-06-12T23:40:52.987204-07:00,1.6875
6,-10.36,-0.3600000000000001,0.0,0.0,True,2018-06-12T23:40:53.215902-07:00,2018-06-12T23:40:59.000797-07:00,3.25
7,-9.964,0.035999999999999976,0.0,0.0,True,2018-06-12T23:40:59.105691-07:00,2018-06-12T23:41:02.414149-07:00,1.75
8,-9.952,0.04799999999999999,0.0,0.0,False,2018-06-12T23:41:02.548752-07:00,2018-06-12T23:41:05.645773-07:00,1.625
9,-9.808,0.19200000000000003,0.0,0.0,True,2018-06-12T23:41:05.861290-07:00,2018-06-12T23:41:06.151829-07:00,0.25
10,-0.4120000000000008,9.588,0.0,0.0,True,2018-06-12T23:41:06.324439-07:00,2018-06-12T23:41:23.020871-07:00,9.4375
11,-10.144,-0.14400000000000004,0.0,0.0,True,2018-06-12T23:41:23.218973-07:00,2018-06-12T23:41:26.748681-07:00,1.9375
12,-9.892,0.10800000000000003,0.0,0.0,False,2018-06-12T23:41:26.853418-07:00,2018-06-12T23:41:30.090769-07:00,1.6875
13,-10.0,0.0,0.0,0.0,True,2018-06-12T23:41:30.216357-07:00,2018-06-12T23:41:30.303224-07:00,0.0625
14,-9.748,0.252,0.0,0.0,False,2018-06-12T23:41:30.392016-07:00,2018-06-12T23:41:34.038326-07:00,2.0
15,-9.892,0.108,0.0,0.0,True,2018-06-12T23:41:34.143570-07:00,2018-06-12T23:41:34.425643-07:00,0.25
16,-9.844,0.156,0.0,0.0,False,2018-06-12T23:41:34.606793-07:00,2018-06-12T23:41:37.368087-07:00,1.625
17,-9.988,0.011999999999999983,0.0,0.0,True,2018-06-12T23:41:37.556458-07:00,2018-06-12T23:41:38.498512-07:00,0.5
18,-9.94,0.059999999999999984,0.0,0.0,True,2018-06-12T23:41:38.613535-07:00,2018-06-12T23:41:42.989191-07:00,2.5
19,-9.94,0.06000000000000001,0.0,0.0,False,2018-06-12T23:41:43.084175-07:00,2018-06-12T23:41:45.598700-07:00,1.25
20,-1.107999999999997,8.892000000000003,0.0,0.0,True,2018-06-12T23:41:45.694032-07:00,2018-06-12T23:41:54.964949-07:00,5.25
21,-8.319999999999999,1.6800000000000006,0.0,0.0,True,2018-06-12T23:41:55.168177-07:00,2018-06-12T23:42:09.442942-07:00,7.8125
22,-4.720000000000002,5.279999999999998,0.0,0.0,True,2018-06-12T23:42:09.645560-07:00,2018-06-12T23:42:19.477306-07:00,5.5
23,9.308000000000014,19.308000000000014,0.0,0.0,True,2018-06-12T23:42:19.572465-07:00,2018-06-12T23:42:55.332798-07:00,20.9375
24,-9.808,0.19200000000000006,0.0,0.0,True,2018-06-12T23:42:55.422353-07:00,2018-06-12T23:43:04.237656-07:00,4.6875
25,13.560000000000038,23.560000000000038,0.0,0.0,True,2018-06-12T23:43:04.332115-07:00,2018-06-12T23:43:45.705929-07:00,23.5625
26,-10.0,8.673617379884035e-18,0.0,0.0,True,2018-06-12T23:43:45.808190-07:00,2018-06-12T23:43:51.817560-07:00,3.25
27,-9.24,0.7599999999999999,0.0,0.0,False,2018-06-12T23:43:51.912482-07:00,2018-06-12T23:43:55.521958-07:00,2.0625
