episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,start,end,lap time
1,-69.88,0.12000000000000006,0.0,0.0,True,2018-06-12T18:00:42.161153-07:00,2018-06-12T18:00:50.110434-07:00,3.6875
2,-69.88,0.12000000000000006,0.0,0.0,True,2018-06-12T18:00:42.161153-07:00,2018-06-12T18:00:50.110434-07:00,3.6875
3,-69.46,0.5399999999999999,0.0,0.0,True,2018-06-12T18:00:50.261281-07:00,2018-06-12T18:00:53.644091-07:00,1.75
4,-69.46,0.5399999999999999,0.0,0.0,True,2018-06-12T18:00:50.261281-07:00,2018-06-12T18:00:53.644091-07:00,1.75
5,-68.56,1.4400000000000006,0.0,0.0,True,2018-06-12T18:00:53.722289-07:00,2018-06-12T18:01:11.272061-07:00,8.875
6,-68.56,1.4400000000000006,0.0,0.0,True,2018-06-12T18:00:53.722289-07:00,2018-06-12T18:01:11.272061-07:00,8.875
7,-68.584,1.4160000000000004,0.0,0.0,True,2018-06-12T18:01:11.425498-07:00,2018-06-12T18:01:19.257854-07:00,4.125
8,-68.584,1.4160000000000004,0.0,0.0,True,2018-06-12T18:01:11.425498-07:00,2018-06-12T18:01:19.257854-07:00,4.125
9,-69.94,0.06000000000000001,0.0,0.0,True,2018-06-12T18:01:19.348043-07:00,2018-06-12T18:01:22.716061-07:00,1.75
10,-69.94,0.06000000000000001,0.0,0.0,True,2018-06-12T18:01:19.348043-07:00,2018-06-12T18:01:22.716061-07:00,1.75
11,-69.06,0.9400000000000001,0.0,0.0,True,2018-06-12T18:01:22.871493-07:00,2018-06-12T18:01:26.199684-07:00,1.6875
12,-69.06,0.9400000000000001,0.0,0.0,True,2018-06-12T18:01:22.871493-07:00,2018-06-12T18:01:26.199684-07:00,1.6875
13,-69.004,0.996,0.0,0.0,True,2018-06-12T18:01:26.278546-07:00,2018-06-12T18:01:37.054361-07:00,5.4375
14,-69.004,0.996,0.0,0.0,True,2018-06-12T18:01:26.278546-07:00,2018-06-12T18:01:37.054361-07:00,5.4375
15,-70.084,-0.08400000000000002,0.0,0.0,True,2018-06-12T18:01:37.121777-07:00,2018-06-12T18:01:40.769106-07:00,1.875
16,-70.084,-0.08400000000000002,0.0,0.0,True,2018-06-12T18:01:37.121777-07:00,2018-06-12T18:01:40.769106-07:00,1.875
17,-67.408,2.5920000000000014,0.0,0.0,True,2018-06-12T18:01:40.836861-07:00,2018-06-12T18:01:59.405127-07:00,9.5625
18,-67.408,2.5920000000000014,0.0,0.0,True,2018-06-12T18:01:40.836861-07:00,2018-06-12T18:01:59.405127-07:00,9.5625
19,-69.784,0.21600000000000016,0.0,0.0,True,2018-06-12T18:01:59.516751-07:00,2018-06-12T18:02:09.018645-07:00,4.9375
20,-69.784,0.21600000000000016,0.0,0.0,True,2018-06-12T18:01:59.516751-07:00,2018-06-12T18:02:09.018645-07:00,4.9375
21,-65.304,4.696000000000003,0.0,0.0,True,2018-06-12T18:02:09.220909-07:00,2018-06-12T18:02:28.819875-07:00,10.25
22,-65.304,4.696000000000003,0.0,0.0,True,2018-06-12T18:02:09.220909-07:00,2018-06-12T18:02:28.819875-07:00,10.25
23,-67.924,2.0760000000000005,0.0,0.0,True,2018-06-12T18:02:28.952618-07:00,2018-06-12T18:02:45.970797-07:00,8.5
24,-67.924,2.0760000000000005,0.0,0.0,True,2018-06-12T18:02:28.952618-07:00,2018-06-12T18:02:45.970797-07:00,8.5
25,-67.308,2.692,0.0,0.0,True,2018-06-12T18:02:46.037789-07:00,2018-06-12T18:02:54.574034-07:00,4.125
26,-67.308,2.692,0.0,0.0,True,2018-06-12T18:02:46.037789-07:00,2018-06-12T18:02:54.574034-07:00,4.125
27,-69.424,0.5760000000000002,0.0,0.0,True,2018-06-12T18:02:54.646960-07:00,2018-06-12T18:03:07.555249-07:00,6.5625
28,-69.424,0.5760000000000002,0.0,0.0,True,2018-06-12T18:02:54.646960-07:00,2018-06-12T18:03:07.555249-07:00,6.5625
29,-70.12,-0.12000000000000002,0.0,0.0,True,2018-06-12T18:03:07.710443-07:00,2018-06-12T18:03:15.827022-07:00,4.25
30,-70.12,-0.12000000000000002,0.0,0.0,True,2018-06-12T18:03:07.710443-07:00,2018-06-12T18:03:15.827022-07:00,4.25
31,-69.244,0.7559999999999999,0.0,0.0,False,2018-06-12T18:03:15.900916-07:00,2018-06-12T18:03:21.508030-07:00,2.875
32,-69.892,0.108,0.0,0.0,True,2018-06-12T18:03:21.603533-07:00,2018-06-12T18:03:22.030173-07:00,0.25
33,-69.892,0.108,0.0,0.0,True,2018-06-12T18:03:21.603533-07:00,2018-06-12T18:03:22.030173-07:00,0.25
34,-69.508,0.4920000000000001,0.0,0.0,True,2018-06-12T18:03:22.167292-07:00,2018-06-12T18:03:29.879562-07:00,3.875
35,-69.508,0.4920000000000001,0.0,0.0,True,2018-06-12T18:03:22.167292-07:00,2018-06-12T18:03:29.879562-07:00,3.875
36,-68.66799999999999,1.332,0.0,0.0,True,2018-06-12T18:03:29.948071-07:00,2018-06-12T18:03:41.608968-07:00,6.0625
37,-68.66799999999999,1.332,0.0,0.0,True,2018-06-12T18:03:29.948071-07:00,2018-06-12T18:03:41.608968-07:00,6.0625
38,-68.872,1.1280000000000003,0.0,0.0,True,2018-06-12T18:03:41.680626-07:00,2018-06-12T18:03:52.432815-07:00,5.8125
39,-68.872,1.1280000000000003,0.0,0.0,True,2018-06-12T18:03:41.680626-07:00,2018-06-12T18:03:52.432815-07:00,5.8125
40,-69.472,0.5280000000000001,0.0,0.0,True,2018-06-12T18:03:52.579316-07:00,2018-06-12T18:04:07.840273-07:00,7.9375
41,-69.472,0.5280000000000001,0.0,0.0,True,2018-06-12T18:03:52.579316-07:00,2018-06-12T18:04:07.840273-07:00,7.9375
42,-70.084,-0.084,0.0,0.0,True,2018-06-12T18:04:07.914305-07:00,2018-06-12T18:04:11.539412-07:00,1.9375
43,-70.084,-0.084,0.0,0.0,True,2018-06-12T18:04:07.914305-07:00,2018-06-12T18:04:11.539412-07:00,1.9375
44,-68.692,1.3080000000000005,0.0,0.0,True,2018-06-12T18:04:11.623567-07:00,2018-06-12T18:04:23.711115-07:00,5.9375
45,-68.692,1.3080000000000005,0.0,0.0,True,2018-06-12T18:04:11.623567-07:00,2018-06-12T18:04:23.711115-07:00,5.9375

median score,-69.244
avg score,-68.96239999999999
std,1.1225027275393726
high score,-65.304
low score,-70.12
env,Deepdrive-v0
args,"--agent, bootstrapped_ppo2, --experiment, bootstrap, --train, --net-path=/home/a/mnet2_tf/fast/2018-05-22__03-04-53PM/model.ckpt-45466, --sync"
git commit,@698d9d8
git diff,2018-06-12__06-00-27PM.diff
experiment name,n/a
os,linux
gpus,GeForce GTX 980
