episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,wrong way,start,end,lap time
71,-44.42424766876793,61.98400000000003,96.40824766876796,0.0,True,False,2018-06-17T18:21:16.366100-07:00,2018-06-17T18:21:36.373724-07:00,12.0
72,-245.02267113858375,68.78000000000003,303.80267113858366,0.0,True,False,2018-06-17T18:21:36.553144-07:00,2018-06-17T18:22:07.314006-07:00,17.5
73,-45.51903413428796,8.667999999999996,44.187034134287956,0.0,True,False,2018-06-17T18:22:07.450396-07:00,2018-06-17T18:22:27.266339-07:00,9.75
74,-65.98983800489812,4.140000000000001,60.129838004898104,0.0,True,False,2018-06-17T18:22:27.347040-07:00,2018-06-17T18:22:36.216531-07:00,5.0625
75,-452.76729484565305,69.96799999999995,512.7352948456528,0.0,True,False,2018-06-17T18:22:36.311555-07:00,2018-06-17T18:23:14.848360-07:00,23.3125
76,-8.94344198669328,2.9080000000000013,1.8514419866932792,0.0,True,False,2018-06-17T18:23:14.931042-07:00,2018-06-17T18:23:27.479235-07:00,6.1875
77,-84.42927462663836,17.091999999999995,91.52127462663836,0.0,True,False,2018-06-17T18:23:27.610486-07:00,2018-06-17T18:23:39.134924-07:00,5.9375
78,-80.78280264510674,6.108000000000001,76.89080264510675,0.0,True,False,2018-06-17T18:23:39.347565-07:00,2018-06-17T18:23:49.693298-07:00,6.0
79,-255.85376809316926,77.73600000000002,323.5897680931695,0.0,True,False,2018-06-17T18:23:49.818236-07:00,2018-06-17T18:24:26.753399-07:00,21.6875
80,-52.20511043798106,9.796000000000001,52.00111043798106,0.0,True,False,2018-06-17T18:24:26.937390-07:00,2018-06-17T18:24:35.460657-07:00,5.0
81,-7.214005936710402,4.092,1.3060059367104027,0.0,True,False,2018-06-17T18:24:35.545656-07:00,2018-06-17T18:24:43.803994-07:00,4.9375
82,-27.186149748031106,19.076,36.26214974803109,0.0,True,False,2018-06-17T18:24:43.982499-07:00,2018-06-17T18:24:52.580474-07:00,5.1875
83,-36.52324023911223,12.095999999999995,38.61924023911223,0.0,True,False,2018-06-17T18:24:52.773677-07:00,2018-06-17T18:25:04.060178-07:00,7.0625
84,-35.823868803317794,5.296,31.11986880331779,0.0,True,False,2018-06-17T18:25:04.211172-07:00,2018-06-17T18:25:11.484759-07:00,4.5
85,-2141.3897104220982,99.41599999999994,2230.805710422095,0.0,True,False,2018-06-17T18:25:11.620921-07:00,2018-06-17T18:26:03.977637-07:00,30.9375
86,-34.489182087304215,105.02799999999999,129.5171820873042,0.0,True,False,2018-06-17T18:26:04.072647-07:00,2018-06-17T18:26:22.260153-07:00,10.125
87,10.632195674033298,58.88800000000003,38.25580432596671,0.0,True,False,2018-06-17T18:26:22.364730-07:00,2018-06-17T18:26:43.067327-07:00,10.875
88,-314.41985629593677,94.38799999999999,398.8078562959368,0.0,True,False,2018-06-17T18:26:43.172723-07:00,2018-06-17T18:27:04.014853-07:00,12.25
89,-457.06939554355836,579.1318500292962,1026.2012455728554,0.0,True,False,2018-06-17T18:27:04.195465-07:00,2018-06-17T18:28:37.256742-07:00,55.8125
90,-12.146511920548068,-0.1760000000000002,1.9705119205480675,0.0,True,False,2018-06-17T18:28:37.342068-07:00,2018-06-17T18:28:41.886602-07:00,2.6875
91,6.7520000000000024,16.752000000000002,0.0,0.0,True,False,2018-06-17T18:28:42.073297-07:00,2018-06-17T18:28:56.271918-07:00,7.625
92,59.61511438571857,178.14400000000015,108.5288856142815,0.0,True,False,2018-06-17T18:28:56.377345-07:00,2018-06-17T18:29:28.822598-07:00,16.625
93,-67.3249095416326,25.44800000000001,82.77290954163261,0.0,True,False,2018-06-17T18:29:29.013119-07:00,2018-06-17T18:29:42.378757-07:00,8.0
94,-9.357799480893421,1.2840000000000003,0.6417994808934222,0.0,True,False,2018-06-17T18:29:42.473858-07:00,2018-06-17T18:29:51.246762-07:00,4.5625
95,-10.408,-0.40800000000000014,0.0,0.0,True,False,2018-06-17T18:29:51.372193-07:00,2018-06-17T18:29:54.810804-07:00,2.0
96,-44.91811322058555,5.008000000000001,39.926113220585584,0.0,True,False,2018-06-17T18:29:54.895869-07:00,2018-06-17T18:30:04.640707-07:00,5.625
97,-12.816309231336252,-2.172,0.6443092313362518,0.0,True,False,2018-06-17T18:30:04.781984-07:00,2018-06-17T18:30:08.542757-07:00,2.1875
98,-59.78727646504478,231.16000937511427,280.9472858401591,0.0,True,False,2018-06-17T18:30:08.637735-07:00,2018-06-17T18:30:49.827718-07:00,23.875
99,0.2217032041260687,11.655999999999995,1.4342967958739263,0.0,True,False,2018-06-17T18:30:50.024468-07:00,2018-06-17T18:31:00.458816-07:00,5.4375
100,-1070.2919386059798,84.21600000000005,1144.5079386059797,0.0,True,False,2018-06-17T18:31:00.584198-07:00,2018-06-17T18:31:23.889300-07:00,13.125
101,-589.3482664196738,358.0959999999997,937.4442664196733,0.0,True,False,2018-06-17T18:31:23.979613-07:00,2018-06-17T18:32:16.439448-07:00,30.6875
102,-372.9761952565197,13.764000000000005,376.74019525651977,0.0,True,False,2018-06-17T18:32:16.517738-07:00,2018-06-17T18:32:24.983922-07:00,5.4375
103,-274.77008578293356,25.81200000000001,290.5820857829336,0.0,True,False,2018-06-17T18:32:25.131784-07:00,2018-06-17T18:32:37.803679-07:00,6.875
104,-436.71450878513195,134.25600000000009,560.9705087851321,0.0,True,False,2018-06-17T18:32:37.880954-07:00,2018-06-17T18:33:02.740363-07:00,13.9375
105,-207.92082325820627,81.85600000000002,279.7768232582063,0.0,True,False,2018-06-17T18:33:02.835102-07:00,2018-06-17T18:33:26.539185-07:00,13.375
106,-236.09031378032964,37.03200000000001,263.12231378032965,0.0,True,False,2018-06-17T18:33:26.644591-07:00,2018-06-17T18:33:36.133666-07:00,5.5625
107,-303.6710504109666,1154.1879999999956,1447.8590504109682,0.0,True,False,2018-06-17T18:33:36.218398-07:00,2018-06-17T18:35:26.772693-07:00,64.125
108,-421.0354531631843,40.5719859375572,451.6074391007415,0.0,True,False,2018-06-17T18:35:26.942912-07:00,2018-06-17T18:35:45.827214-07:00,10.6875
109,-20.503999999999998,-0.504,10.0,0.0,True,False,2018-06-17T18:35:45.910135-07:00,2018-06-17T18:35:49.700667-07:00,2.0
110,-179.33059177295047,159.0359999999999,328.3665917729504,0.0,False,True,2018-06-17T18:35:49.795856-07:00,2018-06-17T18:36:12.966329-07:00,13.75
111,-587.556536767323,45.836000000000034,623.3925367673229,0.0,True,False,2018-06-17T18:36:13.061245-07:00,2018-06-17T18:36:26.173329-07:00,7.3125
112,-405.98287522214736,30.036000000000012,426.01887522214736,0.0,True,False,2018-06-17T18:36:26.268365-07:00,2018-06-17T18:36:39.661936-07:00,8.625
113,-764.7229265288466,679.7559999999995,1434.4789265288464,0.0,False,True,2018-06-17T18:36:39.810652-07:00,2018-06-17T18:37:37.969304-07:00,35.625
114,-377.8952443449099,169.25599999999997,537.1512443449104,0.0,True,False,2018-06-17T18:37:38.051193-07:00,2018-06-17T18:38:24.497507-07:00,24.875
115,-11.284789515510953,-0.2240000000000003,1.0607895155109526,0.0,True,False,2018-06-17T18:38:24.602695-07:00,2018-06-17T18:38:28.116598-07:00,2.1875
116,-430.7461666105495,560.9879062518312,981.7340728623801,0.0,True,False,2018-06-17T18:38:28.217500-07:00,2018-06-17T18:40:15.899966-07:00,62.3125
117,-24.294593872855188,93.18,107.47459387285524,0.0,True,False,2018-06-17T18:40:15.980235-07:00,2018-06-17T18:40:39.701787-07:00,12.0625
118,25.261185886240348,37.62400000000002,2.3628141137596685,0.0,True,False,2018-06-17T18:40:39.817181-07:00,2018-06-17T18:41:05.304013-07:00,14.3125
119,-5.023952305981208,6.787999999999999,1.8119523059812073,0.0,True,False,2018-06-17T18:41:05.398460-07:00,2018-06-17T18:41:16.204613-07:00,6.0625
120,-1147.08847148755,54.87600000000003,1191.9644714875503,0.0,True,False,2018-06-17T18:41:16.380904-07:00,2018-06-17T18:41:56.086729-07:00,19.875
121,-22.92257458585579,43.27599999999999,56.1985745858558,0.0,True,False,2018-06-17T18:41:56.298188-07:00,2018-06-17T18:42:23.659470-07:00,16.5
122,-76.86834971186565,20.076000000000004,86.94434971186564,0.0,True,False,2018-06-17T18:42:23.754518-07:00,2018-06-17T18:42:44.251033-07:00,10.3125
123,-14.872404107962861,80.23199999999997,85.10440410796286,0.0,True,False,2018-06-17T18:42:44.396655-07:00,2018-06-17T18:43:25.751625-07:00,25.625
124,-8.614127225581143,1.8040000000000003,0.41812722558114335,0.0,True,False,2018-06-17T18:43:25.846070-07:00,2018-06-17T18:43:31.305791-07:00,3.4375
125,-10.384,-0.38400000000000006,0.0,0.0,True,False,2018-06-17T18:43:31.473961-07:00,2018-06-17T18:43:36.030151-07:00,2.9375
126,-1.394030504690246,160.95600234409363,152.35003284878343,0.0,True,False,2018-06-17T18:43:36.185696-07:00,2018-06-17T18:45:12.032456-07:00,54.5
127,-9.096,0.9039999999999999,0.0,0.0,True,False,2018-06-17T18:45:12.117293-07:00,2018-06-17T18:45:15.238117-07:00,1.75
128,-7.0446637686063625,20.820000000000004,17.864663768606366,0.0,True,False,2018-06-17T18:45:15.419416-07:00,2018-06-17T18:45:31.452112-07:00,9.0
129,-711.2840621166956,137.31599999999995,838.6000621166957,0.0,True,False,2018-06-17T18:45:31.567433-07:00,2018-06-17T18:46:31.757612-07:00,34.4375
130,-19.803999999999995,0.19599999999999987,10.0,0.0,False,True,2018-06-17T18:46:31.851691-07:00,2018-06-17T18:46:35.240394-07:00,1.75
131,-10.0,0,0.0,0.0,True,False,2018-06-17T18:46:35.345550-07:00,2018-06-17T18:46:35.602731-07:00,0.125
132,-420.4078620708696,240.08399999999992,650.4918620708703,0.0,True,False,2018-06-17T18:46:35.708020-07:00,2018-06-17T18:47:21.733454-07:00,27.0625
133,31.219747464517955,488.8239999999993,447.6042525354817,0.0,False,True,2018-06-17T18:47:21.818058-07:00,2018-06-17T18:48:44.080557-07:00,50.375
134,-18.976,1.024,10.0,0.0,False,True,2018-06-17T18:48:44.170518-07:00,2018-06-17T18:48:46.255827-07:00,1.125
135,-1682.3316884691526,199.4880000000001,1871.8196884691388,0.0,True,False,2018-06-17T18:48:46.371154-07:00,2018-06-17T18:50:19.686343-07:00,49.0
136,-2.915999999999997,7.084000000000003,0.0,0.0,True,False,2018-06-17T18:50:19.781417-07:00,2018-06-17T18:50:35.200996-07:00,8.1875
137,-5.1759999999999975,4.824000000000002,0.0,0.0,True,False,2018-06-17T18:50:35.336241-07:00,2018-06-17T18:50:49.977659-07:00,8.4375
138,-9.700000000000001,0.30000000000000004,0.0,0.0,True,False,2018-06-17T18:50:50.155806-07:00,2018-06-17T18:51:03.118006-07:00,6.3125
139,39.372000000000014,49.372000000000014,0.0,0.0,True,False,2018-06-17T18:51:03.233425-07:00,2018-06-17T18:51:32.700329-07:00,16.0625
140,-83.52384989499981,210.0560000000003,283.57984989499965,0.0,True,False,2018-06-17T18:51:32.882102-07:00,2018-06-17T18:53:41.600748-07:00,72.9375
141,-163.7326524287334,64.42392500366215,218.1565774323956,0.0,True,False,2018-06-17T18:53:41.685020-07:00,2018-06-17T18:54:15.651968-07:00,19.0
142,-133.23949522021607,169.63603750366207,292.8755327238781,0.0,True,False,2018-06-17T18:54:15.765320-07:00,2018-06-17T18:55:31.692321-07:00,41.8125
143,-10.988186717527942,0.35199999999999987,1.340186717527942,0.0,True,False,2018-06-17T18:55:31.849365-07:00,2018-06-17T18:55:35.097249-07:00,2.0
144,-10.348,-0.34800000000000014,0.0,0.0,True,False,2018-06-17T18:55:35.192290-07:00,2018-06-17T18:55:39.975705-07:00,2.875
145,1.0290252138606188,20.268000000000033,9.238974786139398,0.0,True,False,2018-06-17T18:55:40.135941-07:00,2018-06-17T18:56:18.037890-07:00,20.25
146,-9.468097199457743,46.62399999999996,46.09209719945774,0.0,True,True,2018-06-17T18:56:18.182409-07:00,2018-06-17T18:56:48.413776-07:00,17.1875
147,-0.7493603761627252,253.1202625146482,243.86962289081123,0.0,True,False,2018-06-17T18:56:48.528362-07:00,2018-06-17T18:58:13.667667-07:00,47.5
148,-9.643894167311258,0.7359999999999999,0.37989416731125825,0.0,True,False,2018-06-17T18:58:13.756714-07:00,2018-06-17T18:58:17.223472-07:00,2.0
149,-1155.8351681923905,117.72399999999988,1263.5591681923902,0.0,True,False,2018-06-17T18:58:17.356478-07:00,2018-06-17T18:58:50.080298-07:00,18.375
150,-256.6196215330209,110.108,356.72762153302125,0.0,True,False,2018-06-17T18:58:50.256062-07:00,2018-06-17T18:59:24.956896-07:00,19.75
151,-1454.88817092004,1015.8520000000004,2460.7401709200267,0.0,True,False,2018-06-17T18:59:25.141703-07:00,2018-06-17T19:02:28.761585-07:00,103.8125
152,11.946095800353326,22.708000000000002,0.761904199646674,0.0,True,False,2018-06-17T19:02:29.002568-07:00,2018-06-17T19:03:07.919667-07:00,21.75
153,-1677.9088812436098,324.5080000000013,1992.4168812436099,0.0,True,False,2018-06-17T19:03:08.010117-07:00,2018-06-17T19:05:45.664439-07:00,94.25
154,-19.036,0.964,10.0,0.0,True,False,2018-06-17T19:05:45.749875-07:00,2018-06-17T19:05:48.857619-07:00,1.8125
155,-0.5319999999999983,9.468000000000002,0.0,0.0,True,False,2018-06-17T19:05:49.051312-07:00,2018-06-17T19:06:03.615410-07:00,8.5625
156,-10.432,-0.43200000000000016,0.0,0.0,True,False,2018-06-17T19:06:03.730702-07:00,2018-06-17T19:06:06.969798-07:00,2.0625
157,-1473.0040849489283,11.783999999999995,1474.788084948928,0.0,True,False,2018-06-17T19:06:07.153935-07:00,2018-06-17T19:06:38.884917-07:00,19.75
158,-19.832000000000004,0.168,10.0,0.0,True,False,2018-06-17T19:06:39.060244-07:00,2018-06-17T19:06:42.118132-07:00,1.75
159,-10.552,-0.5519999999999999,0.0,0.0,True,False,2018-06-17T19:06:42.311804-07:00,2018-06-17T19:06:45.206677-07:00,1.75
160,-9.16,0.8400000000000002,0.0,0.0,True,False,2018-06-17T19:06:45.301742-07:00,2018-06-17T19:06:52.274763-07:00,4.3125
161,-7.888,2.1120000000000005,0.0,0.0,True,False,2018-06-17T19:06:52.410506-07:00,2018-06-17T19:07:04.593181-07:00,6.5
162,-10.108,-0.10800000000000003,0.0,0.0,True,False,2018-06-17T19:07:04.689736-07:00,2018-06-17T19:07:08.006259-07:00,1.875
163,-10.012,-0.011999999999999903,0.0,0.0,True,False,2018-06-17T19:07:08.177132-07:00,2018-06-17T19:07:16.932672-07:00,5.1875
164,-5.476000000000002,4.523999999999998,0.0,0.0,True,False,2018-06-17T19:07:17.024864-07:00,2018-06-17T19:07:44.155586-07:00,15.875
165,-11.176,-1.1760000000000004,0.0,0.0,True,False,2018-06-17T19:07:44.344347-07:00,2018-06-17T19:07:47.954955-07:00,2.125
166,-9.952,0.04800000000000001,0.0,0.0,True,False,2018-06-17T19:07:48.059368-07:00,2018-06-17T19:07:51.015242-07:00,1.75
167,1.5324878062601393,25.69200000000002,14.159512193739861,0.0,False,True,2018-06-17T19:07:51.130360-07:00,2018-06-17T19:08:09.944219-07:00,10.6875
168,-10.0,0,0.0,0.0,True,False,2018-06-17T19:08:10.037334-07:00,2018-06-17T19:08:10.282205-07:00,0.1875
169,-10.120000000000001,-0.12000000000000002,0.0,0.0,True,False,2018-06-17T19:08:10.440273-07:00,2018-06-17T19:08:16.850786-07:00,3.875
170,-10.984,-0.9840000000000002,0.0,0.0,True,True,2018-06-17T19:08:17.025541-07:00,2018-06-17T19:08:22.226019-07:00,3.1875
171,-9.148000000000001,0.8520000000000001,0.0,0.0,True,False,2018-06-17T19:08:22.402668-07:00,2018-06-17T19:08:28.923163-07:00,3.875
172,-10.084,-0.08399999999999999,0.0,0.0,True,False,2018-06-17T19:08:29.047913-07:00,2018-06-17T19:08:32.214570-07:00,1.75
173,-10.288,-0.28800000000000003,0.0,0.0,True,False,2018-06-17T19:08:32.339793-07:00,2018-06-17T19:08:35.568967-07:00,1.9375
174,-10.468,-0.46800000000000014,0.0,0.0,True,False,2018-06-17T19:08:35.682617-07:00,2018-06-17T19:08:39.243589-07:00,1.9375
175,-2.5879999999999974,7.412000000000002,0.0,0.0,True,False,2018-06-17T19:08:39.339968-07:00,2018-06-17T19:08:56.348849-07:00,9.8125
176,-9.604,0.3960000000000002,0.0,0.0,True,False,2018-06-17T19:08:56.439406-07:00,2018-06-17T19:09:00.724139-07:00,2.5625
177,-14.316,-4.316,0.0,0.0,False,True,2018-06-17T19:09:00.844757-07:00,2018-06-17T19:09:03.739788-07:00,1.5625
178,-10.0,0.0,0.0,0.0,True,False,2018-06-17T19:09:03.844797-07:00,2018-06-17T19:09:04.206633-07:00,0.1875
179,-10.132000000000001,-0.13200000000000003,0.0,0.0,True,False,2018-06-17T19:09:04.303041-07:00,2018-06-17T19:09:07.474744-07:00,1.75
