episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,start,end,lap time
1,21.540000000000003,21.540000000000003,0.0,0.0,True,2018-06-11T13:21:20.528820-07:00,2018-06-11T13:21:29.962894-07:00,4.625
2,15.275999999999998,15.275999999999998,0.0,0.0,True,2018-06-11T13:21:30.046120-07:00,2018-06-11T13:21:39.695246-07:00,5.25
3,14.927999999999997,14.927999999999997,0.0,0.0,True,2018-06-11T13:21:39.780348-07:00,2018-06-11T13:21:47.768749-07:00,4.5
4,12.863999999999995,12.863999999999995,0.0,0.0,True,2018-06-11T13:21:47.853707-07:00,2018-06-11T13:21:55.882914-07:00,4.5
5,825.355999999999,825.355999999999,0.0,0.0,True,2018-06-11T13:21:55.957809-07:00,2018-06-11T13:22:45.852950-07:00,27.4375
6,240.5919999999998,240.5919999999998,0.0,0.0,True,2018-06-11T13:22:45.937831-07:00,2018-06-11T13:23:03.710985-07:00,10.125
7,328.46799999999996,328.46799999999996,0.0,0.0,True,2018-06-11T13:23:03.786039-07:00,2018-06-11T13:23:26.732151-07:00,12.25
8,115.78,115.78,0.0,0.0,True,2018-06-11T13:23:26.897648-07:00,2018-06-11T13:23:35.983603-07:00,5.125
9,239.12,239.12,0.0,0.0,True,2018-06-11T13:23:36.068352-07:00,2018-06-11T13:23:46.373667-07:00,5.8125
10,61.52399999999999,61.52399999999999,0.0,0.0,True,2018-06-11T13:23:46.458669-07:00,2018-06-11T13:23:59.672447-07:00,7.5
11,263.62399999999997,263.62399999999997,0.0,0.0,True,2018-06-11T13:23:59.756986-07:00,2018-06-11T13:24:09.114487-07:00,5.3125
12,128.03199999999998,128.03199999999998,0.0,0.0,True,2018-06-11T13:24:09.209698-07:00,2018-06-11T13:24:19.095774-07:00,5.3125
13,45.264,45.264,0.0,0.0,True,2018-06-11T13:24:19.246352-07:00,2018-06-11T13:24:28.130822-07:00,5.0
14,222.044,222.044,0.0,0.0,True,2018-06-11T13:24:28.236006-07:00,2018-06-11T13:24:37.464339-07:00,5.1875
15,66.91200000000002,66.91200000000002,0.0,0.0,True,2018-06-11T13:24:37.637661-07:00,2018-06-11T13:24:47.518246-07:00,5.5
16,218.02399999999994,218.02399999999994,0.0,0.0,True,2018-06-11T13:24:47.603376-07:00,2018-06-11T13:24:58.279943-07:00,6.125
17,62.43600000000001,62.43600000000001,0.0,0.0,True,2018-06-11T13:24:58.435006-07:00,2018-06-11T13:25:08.075129-07:00,5.5
18,64.52400000000002,64.52400000000002,0.0,0.0,True,2018-06-11T13:25:08.179728-07:00,2018-06-11T13:25:18.457841-07:00,5.8125
19,69.96000000000002,69.96000000000002,0.0,0.0,True,2018-06-11T13:25:18.618774-07:00,2018-06-11T13:25:33.885305-07:00,8.625
20,1.6680000000000004,1.6680000000000004,0.0,0.0,True,2018-06-11T13:25:33.980538-07:00,2018-06-11T13:25:42.706806-07:00,4.75
21,38.376000000000026,38.376000000000026,0.0,0.0,True,2018-06-11T13:25:42.830254-07:00,2018-06-11T13:25:53.665803-07:00,6.0625
22,4.032000000000001,4.032000000000001,0.0,0.0,True,2018-06-11T13:25:53.843282-07:00,2018-06-11T13:26:01.299580-07:00,4.1875
23,46.76799999999999,46.76799999999999,0.0,0.0,True,2018-06-11T13:26:01.383219-07:00,2018-06-11T13:26:11.032387-07:00,5.3125
24,8.999999999999996,8.999999999999996,0.0,0.0,True,2018-06-11T13:26:11.117217-07:00,2018-06-11T13:26:18.330685-07:00,4.0625
25,14.243999999999998,14.243999999999998,0.0,0.0,True,2018-06-11T13:26:18.415622-07:00,2018-06-11T13:26:26.659329-07:00,4.75
26,5.327999999999999,5.327999999999999,0.0,0.0,True,2018-06-11T13:26:26.741039-07:00,2018-06-11T13:26:34.699143-07:00,4.5
27,18.784000000000002,18.784000000000002,0.0,0.0,True,2018-06-11T13:26:34.793984-07:00,2018-06-11T13:26:42.137393-07:00,4.0
28,54.89200000000002,54.89200000000002,0.0,0.0,True,2018-06-11T13:26:42.232389-07:00,2018-06-11T13:26:54.760489-07:00,7.0
29,2.448000000000001,2.448000000000001,0.0,0.0,True,2018-06-11T13:26:54.855679-07:00,2018-06-11T13:27:02.391163-07:00,4.25
30,44.555999999999976,44.555999999999976,0.0,0.0,True,2018-06-11T13:27:02.606615-07:00,2018-06-11T13:27:10.172149-07:00,4.25
31,43.31999999999998,43.31999999999998,0.0,0.0,True,2018-06-11T13:27:10.347811-07:00,2018-06-11T13:27:19.070481-07:00,4.875
32,37.13999999999998,37.13999999999998,0.0,0.0,True,2018-06-11T13:27:19.246913-07:00,2018-06-11T13:27:26.130723-07:00,3.9375
33,43.152000000000015,43.152000000000015,0.0,0.0,True,2018-06-11T13:27:26.343589-07:00,2018-06-11T13:27:35.218041-07:00,5.0
34,36.38399999999999,36.38399999999999,0.0,0.0,True,2018-06-11T13:27:35.343424-07:00,2018-06-11T13:27:42.368564-07:00,4.0
35,6.288,6.288,0.0,0.0,True,2018-06-11T13:27:42.541417-07:00,2018-06-11T13:27:50.439485-07:00,4.3125
36,47.06799999999999,47.06799999999999,0.0,0.0,True,2018-06-11T13:27:50.544610-07:00,2018-06-11T13:27:57.615432-07:00,4.0625
37,40.30800000000001,40.30800000000001,0.0,0.0,True,2018-06-11T13:27:57.802781-07:00,2018-06-11T13:28:04.828903-07:00,4.1875
38,13.739999999999998,13.739999999999998,0.0,0.0,True,2018-06-11T13:28:05.001042-07:00,2018-06-11T13:28:12.336061-07:00,4.0625
39,10.667999999999997,10.667999999999997,0.0,0.0,True,2018-06-11T13:28:12.420209-07:00,2018-06-11T13:28:19.507264-07:00,4.0
40,6.539999999999999,6.539999999999999,0.0,0.0,True,2018-06-11T13:28:19.597545-07:00,2018-06-11T13:28:28.894089-07:00,5.0625
41,12.671999999999999,12.671999999999999,0.0,0.0,True,2018-06-11T13:28:28.968954-07:00,2018-06-11T13:28:36.826402-07:00,4.25
42,11.008000000000003,11.008000000000003,0.0,0.0,True,2018-06-11T13:28:36.911366-07:00,2018-06-11T13:28:43.973792-07:00,4.0625
43,5.316,5.316,0.0,0.0,True,2018-06-11T13:28:44.099067-07:00,2018-06-11T13:28:53.084335-07:00,4.875
44,35.69200000000001,35.69200000000001,0.0,0.0,True,2018-06-11T13:28:53.169370-07:00,2018-06-11T13:29:00.568597-07:00,4.0625
