episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,wrong way,start,end,lap time
148,-10.095999999999998,-0.09600000000000002,0.0,0.0,True,False,2018-06-16T18:40:37.380358-07:00,2018-06-16T18:40:39.342757-07:00,1.0625
149,-4.035999999999999,5.964000000000001,0.0,0.0,False,True,2018-06-16T18:40:39.462524-07:00,2018-06-16T18:40:50.505424-07:00,4.875
150,-12.688,-2.6880000000000006,0.0,0.0,False,True,2018-06-16T18:40:50.649448-07:00,2018-06-16T18:41:01.590358-07:00,4.875
151,-10.024,-0.024000000000000004,0.0,0.0,True,False,2018-06-16T18:41:01.734374-07:00,2018-06-16T18:41:03.161464-07:00,0.625
152,-11.56,-1.5600000000000007,0.0,0.0,False,True,2018-06-16T18:41:03.273666-07:00,2018-06-16T18:41:11.866215-07:00,3.8125
153,113.744,123.744,0.0,0.0,False,True,2018-06-16T18:41:12.031429-07:00,2018-06-16T18:41:39.742454-07:00,13.4375
154,-9.0,1.0,0.0,0.0,True,False,2018-06-16T18:41:39.853882-07:00,2018-06-16T18:41:40.117242-07:00,0.1875
155,-11.559999999999999,-1.5600000000000003,0.0,0.0,False,True,2018-06-16T18:41:40.311007-07:00,2018-06-16T18:41:43.773345-07:00,1.6875
156,-10.0,0.0,0.0,0.0,True,False,2018-06-16T18:41:43.907780-07:00,2018-06-16T18:41:44.501684-07:00,0.375
157,-8.36,1.6400000000000001,0.0,0.0,False,True,2018-06-16T18:41:44.673307-07:00,2018-06-16T18:41:52.289917-07:00,3.9375
158,-10.0,0.0,0.0,0.0,True,False,2018-06-16T18:41:52.460618-07:00,2018-06-16T18:41:53.243141-07:00,0.25
159,-6.2879999999999985,3.712000000000001,0.0,0.0,False,True,2018-06-16T18:41:53.359457-07:00,2018-06-16T18:42:01.911409-07:00,4.0625
160,-10.0,0.0,0.0,0.0,True,False,2018-06-16T18:42:02.041897-07:00,2018-06-16T18:42:02.349344-07:00,0.25
161,-4.823999999999998,5.176000000000001,0.0,0.0,False,True,2018-06-16T18:42:02.594421-07:00,2018-06-16T18:42:11.125357-07:00,4.4375
162,-9.424,0.5759999999999998,0.0,0.0,True,False,2018-06-16T18:42:11.243659-07:00,2018-06-16T18:42:17.460741-07:00,2.875
163,-7.372,2.628000000000001,0.0,0.0,False,True,2018-06-16T18:42:17.587098-07:00,2018-06-16T18:42:28.109515-07:00,5.1875
164,-10.456,-0.4560000000000001,0.0,0.0,False,True,2018-06-16T18:42:28.221178-07:00,2018-06-16T18:42:34.818516-07:00,3.1875
165,-10.0,0.0,0.0,0.0,True,False,2018-06-16T18:42:35.014020-07:00,2018-06-16T18:42:35.615723-07:00,0.25
166,-13.828,-3.828000000000001,0.0,0.0,False,True,2018-06-16T18:42:35.739118-07:00,2018-06-16T18:42:47.433200-07:00,5.3125
167,-11.308,-1.308,0.0,0.0,False,True,2018-06-16T18:42:47.551653-07:00,2018-06-16T18:42:54.578646-07:00,3.5625
168,-10.0,0.0,0.0,0.0,True,False,2018-06-16T18:42:54.705601-07:00,2018-06-16T18:42:55.010887-07:00,0.25
