episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,start,end,lap time
1,-5.062284603850682,4.331999999999999,1.2349647995781123,5.672711653157122,True,2018-06-12T15:45:15.230093-07:00,2018-06-12T15:45:22.714915-07:00,3.1875
2,-3.389358692447279,9.191999999999995,0.0,4.007264063101703,True,2018-06-12T15:45:22.830051-07:00,2018-06-12T15:45:27.309052-07:00,2.375
3,-48.59584698410895,5.208000000000001,34.34559347050976,18.514253513599208,True,2018-06-12T15:45:27.430598-07:00,2018-06-12T15:45:57.171981-07:00,14.125
4,-1.8117229753068496,13.335999999999997,0.7948253295556457,1.4495275451007146,True,2018-06-12T15:45:57.277316-07:00,2018-06-12T15:46:00.373611-07:00,1.6875
5,-7.5873969797094585,0.492,0.0,8.079396979709458,True,2018-06-12T15:46:00.478496-07:00,2018-06-12T15:46:09.997132-07:00,4.9375
6,-2.9762797435566144,0.05999999999999999,0.0,3.036279743556615,True,2018-06-12T15:46:10.102371-07:00,2018-06-12T15:46:13.836691-07:00,1.9375
7,-93.51056621651156,2.076000000000001,75.87852559051333,19.70804062599825,True,2018-06-12T15:46:14.078863-07:00,2018-06-12T15:46:41.186371-07:00,14.375
8,-11.085849005403636,47.17599999999999,1.750389264641552,10.775805102908517,True,2018-06-12T15:46:41.290089-07:00,2018-06-12T15:46:52.192677-07:00,5.75
9,-15.988516010990777,20.868000000000023,9.324326970161328,8.162561875987896,True,2018-06-12T15:46:52.293406-07:00,2018-06-12T15:47:01.853557-07:00,5.1875
10,-9.517521638366608,25.320000000000004,2.885224651105988,8.102840296987972,True,2018-06-12T15:47:01.958101-07:00,2018-06-12T15:47:12.337137-07:00,5.375
11,-4.562576915816439,8.867999999999991,0.0,5.46196851528009,True,2018-06-12T15:47:12.548303-07:00,2018-06-12T15:47:19.087494-07:00,3.5625
12,-17.030070974598452,10.644000000000002,14.245603015835224,6.3537095739597,True,2018-06-12T15:47:19.263412-07:00,2018-06-12T15:47:27.045314-07:00,4.125
13,-3.842063167551908,0.4920000000000001,0.0,4.334063167551909,True,2018-06-12T15:47:30.073601-07:00,2018-06-12T15:47:36.899606-07:00,3.6875
14,0.892,1.0679999999999996,0.0,0.0,True,2018-06-12T15:47:37.082302-07:00,2018-06-12T15:47:40.230581-07:00,1.6875
15,-0.8223305269703596,0.7919999999999999,0.0,1.6143305269703596,True,2018-06-12T15:47:40.333898-07:00,2018-06-12T15:47:43.480545-07:00,1.6875
16,-3.941016615117417,0.5400000000000001,0.0,4.481016615117418,True,2018-06-12T15:47:43.595845-07:00,2018-06-12T15:47:49.853685-07:00,3.3125
17,-1.6605220896520883,3.6239999999999997,0.0,1.6125220896520882,True,2018-06-12T15:47:49.948156-07:00,2018-06-12T15:47:53.533536-07:00,1.875
18,-0.48713422804924933,0.19200000000000003,0.0,0.6791342280492494,True,2018-06-12T15:47:57.559004-07:00,2018-06-12T15:47:58.038703-07:00,0.375
19,-1.9790125877250113,0.264,0.0,2.243012587725011,True,2018-06-12T15:47:58.193307-07:00,2018-06-12T15:48:01.251860-07:00,1.625
20,-4.2956041207354145,0.6,0.1507262341692325,4.744877886566182,True,2018-06-12T15:48:01.354383-07:00,2018-06-12T15:48:07.704891-07:00,3.375
21,-5.397356356556582,4.055999999999999,0.0,5.7813563565565795,True,2018-06-12T15:48:07.887796-07:00,2018-06-12T15:48:15.506354-07:00,4.1875
22,-8.151289372921019,6.479999999999999,0.0,8.49928937292102,True,2018-06-12T15:48:15.689736-07:00,2018-06-12T15:48:23.889692-07:00,4.375
23,-4.734078808065248,4.199999999999999,0.0,6.618429062692669,True,2018-06-12T15:48:23.994999-07:00,2018-06-12T15:48:29.637859-07:00,3.0625
24,-4.125022720610193,0.38399999999999995,0.0,4.509022720610193,True,2018-06-12T15:48:33.034801-07:00,2018-06-12T15:48:39.178057-07:00,3.3125
25,-1.594289585206521,1.416,0.0,2.3231247972499123,True,2018-06-12T15:48:39.367221-07:00,2018-06-12T15:48:42.644695-07:00,1.6875
26,-24.43110728812489,1.2960000000000005,11.815293619654515,13.91181366847037,True,2018-06-12T15:48:42.739849-07:00,2018-06-12T15:48:58.963881-07:00,8.6875
27,-0.2843205709875996,0.108,0.0,0.3923205709875996,True,2018-06-12T15:49:02.119045-07:00,2018-06-12T15:49:02.396765-07:00,0.25
28,-1.9832412361948877,0.37200000000000005,0.0,2.3552412361948876,True,2018-06-12T15:49:02.572040-07:00,2018-06-12T15:49:05.871081-07:00,1.75

median score,-4.210313420672804
avg score,-10.28408500054056
std,18.73382772357276
high score,0.892
low score,-93.51056621651156
env,Deepdrive-v0
args,"--agent, bootstrapped_ppo2, --experiment, bootstrap, --train, --net-path=/home/a/mnet2_tf/fast/2018-05-22__03-04-53PM/model.ckpt-45466, --sync"
git commit,@698d9d8
git diff,2018-06-12__03-44-57PM.diff
experiment name,n/a
os,linux
gpus,GeForce GTX 980
