episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,start,end,lap time
1,14.583999999999994,15.119999999999996,0.0,0.0,True,2018-06-11T20:34:02.611660-07:00,2018-06-11T20:34:12.591627-07:00,4.3125
2,182.756,183.108,0.0,0.0,True,2018-06-11T20:34:12.676734-07:00,2018-06-11T20:34:34.395890-07:00,11.4375
3,12.676,111.67599999999996,0.0,0.0,True,2018-06-11T20:34:34.490861-07:00,2018-06-11T20:34:44.316634-07:00,5.125
4,13.127999999999993,13.127999999999993,0.0,0.0,True,2018-06-11T20:34:44.507758-07:00,2018-06-11T20:34:54.878306-07:00,5.3125
5,16.008,17.76,0.0,0.0,True,2018-06-11T20:34:55.057998-07:00,2018-06-11T20:35:03.883667-07:00,4.3125
6,154.828,155.77200000000002,0.0,0.0,True,2018-06-11T20:35:04.058629-07:00,2018-06-11T20:35:28.320808-07:00,12.625
7,28.23600000000002,226.41199999999995,0.0,0.0,True,2018-06-11T20:35:28.500008-07:00,2018-06-11T20:35:40.273495-07:00,5.875
8,24.024000000000015,26.904000000000014,0.0,0.0,True,2018-06-11T20:35:40.388737-07:00,2018-06-11T20:35:51.003837-07:00,5.3125
9,14.291999999999998,19.57200000000001,0.0,0.0,True,2018-06-11T20:35:51.128996-07:00,2018-06-11T20:35:59.631673-07:00,4.125
10,35.14800000000002,43.8,0.0,0.0,True,2018-06-11T20:35:59.726620-07:00,2018-06-11T20:36:10.453067-07:00,5.25
11,379.16400000000004,379.16400000000004,0.0,0.0,True,2018-06-11T20:36:10.557900-07:00,2018-06-11T20:37:17.565122-07:00,34.75
12,12.711999999999998,111.71199999999999,0.0,0.0,True,2018-06-11T20:37:17.660318-07:00,2018-06-11T20:37:27.064711-07:00,4.75
13,189.36799999999997,190.43999999999997,0.0,0.0,True,2018-06-11T20:37:27.303610-07:00,2018-06-11T20:37:51.158034-07:00,12.1875
14,382.9719999999997,481.97199999999947,0.0,0.0,True,2018-06-11T20:37:51.343461-07:00,2018-06-11T20:38:28.276029-07:00,18.9375
15,14.751999999999997,114.63999999999994,0.0,0.0,True,2018-06-11T20:38:28.375773-07:00,2018-06-11T20:38:37.455310-07:00,4.5625
16,6.096000000000002,6.096000000000002,0.0,0.0,True,2018-06-11T20:38:37.586156-07:00,2018-06-11T20:38:47.598098-07:00,4.875
17,16.752000000000006,16.752000000000006,0.0,0.0,True,2018-06-11T20:38:47.712437-07:00,2018-06-11T20:38:58.028352-07:00,5.0625
18,10.827999999999996,11.003999999999996,0.0,0.0,True,2018-06-11T20:38:58.142386-07:00,2018-06-11T20:39:06.030470-07:00,4.0625
19,34.19200000000001,37.608000000000004,0.0,0.0,True,2018-06-11T20:39:06.225410-07:00,2018-06-11T20:39:17.657288-07:00,5.6875
20,473.05199999999957,474.7079999999996,0.0,0.0,True,2018-06-11T20:39:17.751112-07:00,2018-06-11T20:40:03.076688-07:00,23.5
21,18.512000000000008,118.04799999999996,0.0,0.0,True,2018-06-11T20:40:03.191677-07:00,2018-06-11T20:40:14.290569-07:00,5.5
22,22.172000000000008,22.524000000000004,0.0,0.0,True,2018-06-11T20:40:14.376500-07:00,2018-06-11T20:40:25.353112-07:00,5.625
23,68.37200000000001,77.00400000000003,0.0,0.0,True,2018-06-11T20:40:25.548594-07:00,2018-06-11T20:40:42.224571-07:00,8.25
24,11.079999999999997,11.615999999999996,0.0,0.0,True,2018-06-11T20:40:42.329711-07:00,2018-06-11T20:40:53.750460-07:00,5.75
25,431.86399999999924,432.5759999999992,0.0,0.0,True,2018-06-11T20:40:53.936632-07:00,2018-06-11T20:41:47.344424-07:00,27.8125
26,211.30399999999997,315.61599999999964,0.0,0.0,True,2018-06-11T20:41:47.449624-07:00,2018-06-11T20:42:11.003287-07:00,12.3125
27,14.104000000000001,113.10399999999997,0.0,0.0,True,2018-06-11T20:42:11.107426-07:00,2018-06-11T20:42:21.112653-07:00,5.0625
28,18.960000000000008,21.840000000000007,0.0,0.0,True,2018-06-11T20:42:21.289135-07:00,2018-06-11T20:42:30.522600-07:00,4.8125
29,10.415999999999999,11.303999999999998,0.0,0.0,True,2018-06-11T20:42:30.710865-07:00,2018-06-11T20:42:39.638039-07:00,4.625
30,17.764000000000006,17.940000000000005,0.0,0.0,True,2018-06-11T20:42:39.841109-07:00,2018-06-11T20:42:50.838900-07:00,5.5
31,232.0039999999999,234.4439999999999,0.0,0.0,True,2018-06-11T20:42:50.933968-07:00,2018-06-11T20:43:18.811407-07:00,14.1875
32,14.911999999999995,114.08799999999998,0.0,0.0,True,2018-06-11T20:43:18.906336-07:00,2018-06-11T20:43:28.899106-07:00,5.0625
33,13.495999999999999,211.49600000000004,0.0,0.0,True,2018-06-11T20:43:29.004023-07:00,2018-06-11T20:43:38.723493-07:00,4.8125
34,4.6320000000000014,4.6320000000000014,0.0,0.0,True,2018-06-11T20:43:38.838332-07:00,2018-06-11T20:43:47.672261-07:00,4.4375
35,48.640000000000015,73.24000000000002,0.0,0.0,True,2018-06-11T20:43:47.777391-07:00,2018-06-11T20:44:00.677866-07:00,6.3125
36,10.543999999999995,12.119999999999996,0.0,0.0,True,2018-06-11T20:44:00.792885-07:00,2018-06-11T20:44:08.751162-07:00,4.0625
37,297.6599999999999,303.3479999999999,0.0,0.0,True,2018-06-11T20:44:08.856220-07:00,2018-06-11T20:44:36.199976-07:00,14.3125
38,10.927999999999999,12.815999999999997,0.0,0.0,True,2018-06-11T20:44:36.278639-07:00,2018-06-11T20:44:44.786487-07:00,4.3125
39,250.53600000000003,251.78400000000002,0.0,0.0,True,2018-06-11T20:44:44.971557-07:00,2018-06-11T20:45:13.622216-07:00,14.6875
40,4.188000000000001,96.41200000000003,0.0,0.0,True,2018-06-11T20:45:13.811621-07:00,2018-06-11T20:45:22.604367-07:00,4.5625
41,143.532,172.384,0.0,0.0,True,2018-06-11T20:45:22.739860-07:00,2018-06-11T20:45:47.386565-07:00,12.5
42,25.148000000000007,124.85199999999999,0.0,0.0,True,2018-06-11T20:45:47.573461-07:00,2018-06-11T20:45:59.110239-07:00,5.875
43,254.55200000000002,256.032,0.0,0.0,True,2018-06-11T20:45:59.301048-07:00,2018-06-11T20:46:26.429432-07:00,13.375
44,151.82000000000005,259.6599999999998,0.0,0.0,True,2018-06-11T20:46:26.531389-07:00,2018-06-11T20:46:52.528287-07:00,13.3125
