episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,start,end,lap time
1,-0.2679999999999999,0.7320000000000001,0.0,0.0,True,2018-06-12T23:07:49.400557-07:00,2018-06-12T23:07:55.940479-07:00,3.0625
2,-0.8440000000000001,0.15599999999999997,0.0,0.0,True,2018-06-12T23:07:56.031072-07:00,2018-06-12T23:08:00.832760-07:00,2.625
3,-0.672,0.32799999999999996,0.0,0.0,True,2018-06-12T23:08:01.024391-07:00,2018-06-12T23:08:05.509979-07:00,2.3125
4,3.180000000000002,4.1800000000000015,0.0,0.0,True,2018-06-12T23:08:05.605111-07:00,2018-06-12T23:08:24.785383-07:00,10.625
5,-1.06,-0.06000000000000001,0.0,0.0,False,2018-06-12T23:08:25.013306-07:00,2018-06-12T23:08:27.828644-07:00,1.625
6,-0.8079999999999999,0.19200000000000003,0.0,0.0,True,2018-06-12T23:08:28.063779-07:00,2018-06-12T23:08:28.743953-07:00,0.375
7,-0.5439999999999998,0.4560000000000001,0.0,0.0,True,2018-06-12T23:08:28.849083-07:00,2018-06-12T23:08:32.216851-07:00,1.75
8,-0.17999999999999994,0.8200000000000001,0.0,0.0,True,2018-06-12T23:08:32.312159-07:00,2018-06-12T23:08:46.531097-07:00,7.6875
9,1.7880000000000011,2.788000000000001,0.0,0.0,True,2018-06-12T23:08:46.626235-07:00,2018-06-12T23:09:10.747679-07:00,13.75
10,3.716000000000003,4.716000000000003,0.0,0.0,True,2018-06-12T23:09:10.927845-07:00,2018-06-12T23:09:40.294609-07:00,16.0
11,-0.5799999999999998,0.42000000000000015,0.0,0.0,True,2018-06-12T23:09:40.504826-07:00,2018-06-12T23:09:48.659704-07:00,4.375
12,0.44000000000000017,1.4400000000000002,0.0,0.0,True,2018-06-12T23:09:48.760119-07:00,2018-06-12T23:09:56.347133-07:00,3.9375
13,-1.084,-0.08400000000000002,0.0,0.0,False,2018-06-12T23:09:56.452090-07:00,2018-06-12T23:09:59.318499-07:00,1.4375
14,-0.8079999999999999,0.19200000000000003,0.0,0.0,True,2018-06-12T23:09:59.442016-07:00,2018-06-12T23:10:00.162452-07:00,0.375
15,-0.5200000000000001,0.47999999999999987,0.0,0.0,True,2018-06-12T23:10:00.257473-07:00,2018-06-12T23:10:06.625474-07:00,3.375
16,-0.19599999999999973,0.8040000000000003,0.0,0.0,True,2018-06-12T23:10:06.720304-07:00,2018-06-12T23:10:18.849276-07:00,6.125
17,-1.1320000000000001,-0.132,0.0,0.0,True,2018-06-12T23:10:18.942115-07:00,2018-06-12T23:10:22.219295-07:00,1.8125
18,-1.084,-0.08400000000000003,0.0,0.0,False,2018-06-12T23:10:22.324626-07:00,2018-06-12T23:10:26.603533-07:00,2.4375
19,-1.0,0.0,0.0,0.0,True,2018-06-12T23:10:26.814394-07:00,2018-06-12T23:10:26.971463-07:00,0.125
20,-0.76,0.24000000000000002,0.0,0.0,False,2018-06-12T23:10:27.086257-07:00,2018-06-12T23:10:30.585610-07:00,1.8125
21,-1.0,0.0,0.0,0.0,True,2018-06-12T23:10:30.700447-07:00,2018-06-12T23:10:30.888410-07:00,0.125
22,-0.688,0.312,0.0,0.0,True,2018-06-12T23:10:30.992479-07:00,2018-06-12T23:10:36.429102-07:00,2.9375
23,-0.8320000000000001,0.16799999999999998,0.0,0.0,True,2018-06-12T23:10:36.529698-07:00,2018-06-12T23:10:39.979921-07:00,1.8125
24,-0.244,0.756,0.0,0.0,True,2018-06-12T23:10:40.104578-07:00,2018-06-12T23:10:43.311165-07:00,1.6875
25,0.27200000000000024,1.2720000000000002,0.0,0.0,True,2018-06-12T23:10:43.406307-07:00,2018-06-12T23:10:53.386303-07:00,5.25
26,-1.06,-0.06000000000000001,0.0,0.0,True,2018-06-12T23:10:53.624902-07:00,2018-06-12T23:10:57.168789-07:00,1.8125
27,0.03200000000000025,1.0320000000000003,0.0,0.0,True,2018-06-12T23:10:57.260973-07:00,2018-06-12T23:11:08.656323-07:00,5.6875
28,-1.024,-0.024000000000000004,0.0,0.0,True,2018-06-12T23:11:08.756926-07:00,2018-06-12T23:11:11.993822-07:00,1.75
29,0.4400000000000004,1.4400000000000004,0.0,0.0,True,2018-06-12T23:11:12.098923-07:00,2018-06-12T23:11:28.735801-07:00,9.1875
30,0.23600000000000043,1.2360000000000004,0.0,0.0,True,2018-06-12T23:11:28.841059-07:00,2018-06-12T23:11:41.391647-07:00,6.75
31,-1.072,-0.07200000000000001,0.0,0.0,False,2018-06-12T23:11:41.486865-07:00,2018-06-12T23:11:44.492396-07:00,1.75
32,-1.0,0.0,0.0,0.0,True,2018-06-12T23:11:44.688253-07:00,2018-06-12T23:11:44.887700-07:00,0.125
33,4.64,5.64,0.0,0.0,True,2018-06-12T23:11:44.989165-07:00,2018-06-12T23:12:13.227610-07:00,15.625
34,1.3640000000000012,2.364000000000001,0.0,0.0,True,2018-06-12T23:12:13.313527-07:00,2018-06-12T23:12:26.717205-07:00,7.8125
35,-1.192,-0.19199999999999992,0.0,0.0,True,2018-06-12T23:12:26.805757-07:00,2018-06-12T23:12:37.927094-07:00,5.9375
36,-0.6639999999999999,0.336,0.0,0.0,True,2018-06-12T23:12:38.027474-07:00,2018-06-12T23:12:55.550222-07:00,9.1875
37,-1.12,-0.12000000000000002,0.0,0.0,True,2018-06-12T23:12:55.655208-07:00,2018-06-12T23:12:59.365712-07:00,1.8125
38,-0.904,0.09599999999999999,0.0,0.0,True,2018-06-12T23:12:59.473148-07:00,2018-06-12T23:13:06.244415-07:00,3.5625
39,0.8120000000000005,1.8120000000000005,0.0,0.0,True,2018-06-12T23:13:06.417876-07:00,2018-06-12T23:13:18.241059-07:00,5.9375
40,-1.072,-0.07200000000000001,0.0,0.0,True,2018-06-12T23:13:18.439831-07:00,2018-06-12T23:13:24.414177-07:00,3.125
41,2.7200000000000024,3.7200000000000024,0.0,0.0,True,2018-06-12T23:13:24.519491-07:00,2018-06-12T23:13:49.113388-07:00,13.0
42,1.6520000000000015,2.6520000000000015,0.0,0.0,True,2018-06-12T23:13:49.313204-07:00,2018-06-12T23:14:11.940997-07:00,12.5
43,-1.2280000000000002,-0.2280000000000001,0.0,0.0,False,2018-06-12T23:14:12.054825-07:00,2018-06-12T23:14:18.422234-07:00,3.5
44,-1.0,0.0,0.0,0.0,True,2018-06-12T23:14:18.527710-07:00,2018-06-12T23:14:18.754743-07:00,0.125
45,0.06800000000000006,1.068,0.0,0.0,True,2018-06-12T23:14:18.852245-07:00,2018-06-12T23:14:25.178611-07:00,3.4375
46,-0.976,0.024000000000000018,0.0,0.0,True,2018-06-12T23:14:25.293338-07:00,2018-06-12T23:14:28.833005-07:00,1.9375
47,-0.31599999999999984,0.6840000000000002,0.0,0.0,True,2018-06-12T23:14:29.038332-07:00,2018-06-12T23:14:36.579681-07:00,4.0625
48,-0.6160000000000001,0.3839999999999999,0.0,0.0,True,2018-06-12T23:14:36.680289-07:00,2018-06-12T23:14:43.853174-07:00,4.0625
49,-0.96,0.04000000000000002,0.0,0.0,True,2018-06-12T23:14:43.948437-07:00,2018-06-12T23:14:47.346354-07:00,1.9375
50,-0.76,0.24000000000000002,0.0,0.0,True,2018-06-12T23:14:47.441419-07:00,2018-06-12T23:14:50.547357-07:00,1.75
51,-0.688,0.312,0.0,0.0,True,2018-06-12T23:14:50.642565-07:00,2018-06-12T23:14:55.738915-07:00,2.875
52,1.040000000000001,2.040000000000001,0.0,0.0,True,2018-06-12T23:14:55.938199-07:00,2018-06-12T23:15:17.128273-07:00,12.125
53,0.9320000000000004,1.9320000000000004,0.0,0.0,True,2018-06-12T23:15:17.330945-07:00,2018-06-12T23:15:34.184550-07:00,9.5625
54,-1.084,-0.08400000000000003,0.0,0.0,True,2018-06-12T23:15:34.374514-07:00,2018-06-12T23:15:37.853504-07:00,2.0
55,-0.027999999999999914,0.9720000000000001,0.0,0.0,True,2018-06-12T23:15:37.958456-07:00,2018-06-12T23:15:44.074694-07:00,3.4375
56,1.5800000000000014,2.5800000000000014,0.0,0.0,True,2018-06-12T23:15:44.250449-07:00,2018-06-12T23:16:04.853235-07:00,11.875
57,0.9920000000000013,1.9920000000000013,0.0,0.0,True,2018-06-12T23:16:04.948378-07:00,2018-06-12T23:16:25.409484-07:00,11.1875
58,-0.772,0.22799999999999998,0.0,0.0,True,2018-06-12T23:16:25.595298-07:00,2018-06-12T23:16:33.047963-07:00,4.1875
59,-0.5999999999999999,0.4000000000000002,0.0,0.0,True,2018-06-12T23:16:33.236643-07:00,2018-06-12T23:16:48.194123-07:00,8.0625
60,-1.12,-0.12000000000000002,0.0,0.0,False,2018-06-12T23:16:48.297822-07:00,2018-06-12T23:16:51.334478-07:00,1.625
61,-0.88,0.12,0.0,0.0,True,2018-06-12T23:16:51.548389-07:00,2018-06-12T23:16:52.018776-07:00,0.375

median score,-0.672
avg score,-0.13993442622950797
std,1.2649337683543092
high score,4.64
low score,-1.2280000000000002
env,Deepdrive-v0
args,"--agent, bootstrapped_ppo2, --experiment, bootstrap, --train, --net-path=/home/a/mnet2_tf/fast/2018-05-22__03-04-53PM/model.ckpt-45466, --sync"
git commit,@698d9d8
git diff,2018-06-12__11-07-30PM.diff
experiment name,n/a
os,linux
gpus,GeForce GTX 980
